year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1915-16,17,0,0,0,0,OHA-Sr.,2,Toronto Argonauts,0
1916-17,18,0,3,0,0,OHA-Sr.,2,Toronto Riversides,0
1917-18,19,8,0,0,0,OHA-Sr.,5,Kitchener Greenshirts,8
1919-20,21,1,0,1,0,OHA-Sr.,2,Kitchener Greenshirts,2
1920-21,22,1,0,0,0,OHA-Sr.,1,Kitchener Greenshirts,1
1921-22,23,0,0,0,0,PCHA,2,Vancouver Millionaires,0
1921-22,23,0,0,0,0,West-P,2,Vancouver Millionaires,0
1921-22,23,0,0,3,0,St-Cup,5,Vancouver Millionaires,3
1922-23,24,2,0,0,0,PCHA,2,Vancouver Maroons,2
1922-23,24,0,2,2,0,St-Cup,4,Vancouver Maroons,2
1923-24,25,1,0,0,0,PCHA,2,Vancouver Maroons,1
1923-24,25,0,0,0,0,West-P,3,Vancouver Millionaires,0
1923-24,25,0,0,0,0,St-Cup,2,Vancouver Maroons,0
