pim,team,assists,plus_minus,points,league,games_played,year,age,goals
17,Harvard Crimson,17,0,32,ECAC,13,1972-73,19,15
24,Harvard Crimson,9,0,24,ECAC,29,1973-74,20,15
18,Harvard Crimson,11,0,24,ECAC,29,1974-75,21,13
46,United States,31,0,70,Nat-Tm,54,1975-76,22,39
6,United States,0,0,2,Olympics,6,1975-76,22,2
23,Rhode Island Reds,22,0,33,AHL,44,1976-77,23,11
35,Springfield Indians,9,0,23,AHL,35,1977-78,24,14
11,Kansas City Red Wings,11,0,32,CHL,23,1978-79,25,21
4,Adirondack Red Wings,3,0,4,AHL,13,1979-80,26,1
58,Adirondack Red Wings,25,0,48,AHL,77,1980-81,27,23
60,Nova Scotia Voyageurs,40,0,79,AHL,74,1981-82,28,39
39,Colorado Flames,45,0,72,CHL,79,1982-83,29,27
34,Colorado Flames,17,0,54,CHL,60,1983-84,30,37
22,Moncton Golden Flames,8,0,15,AHL,45,1984-85,31,7
