age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
20,,0.0,0,1,-4,NHL,6,0,1987-88,0,8,0,,0,0,,BUF,1
21,,7.7,0,2,-2,NHL,6,0,1988-89,0,13,1,,1,0,,WSH,3
22,,5.9,1,6,2,NHL,15,0,1989-90,0,17,1,,0,4,,WSH,7
23,,8.3,1,7,-3,NHL,10,0,1990-91,0,24,2,,1,8,,WSH,9
24,,0.0,0,5,4,NHL,7,0,1991-92,0,10,0,,0,4,,WSH,5
25,,0.0,0,5,-4,NHL,6,0,1992-93,0,4,0,,0,4,,WSH,5
26,,8.3,1,3,4,NHL,6,0,1993-94,1,12,1,,0,4,,WSH,4
27,,14.3,2,1,6,NHL,7,0,1994-95,0,21,3,,1,0,,WSH,4
30,,4.8,2,8,9,NHL,21,0,1997-98,0,42,2,,0,16,,WSH,10
32,,7.7,0,2,-4,NHL,5,0,1999-00,0,13,1,25:42,1,0,128,WSH,3
33,,10.0,1,2,-4,NHL,6,0,2000-01,0,10,1,23:41,0,2,142,WSH,3
35,,0.0,0,1,-4,NHL,6,0,2002-03,0,4,0,19:15,0,0,115,WSH,1
36,,0.0,0,0,-1,NHL,4,0,2003-04,0,3,0,12:11,0,2,49,TOR,0
