shotsPercentage,year,pim,even_strength_assists,total_ice_time,shorthanded_assists,shots,power_play_assists,even_strength_goals,plus_minus,assists,team,goals,age,game_winning_goals,league,shorthanded_goals,average_ice_time,games_played,points,awards,power_play_goals
0,1931-32,6,0,,0,0,0,0,0,4,CBH,1,21,0,NHL,0,,41,5,[],0
0,1932-33,0,0,,0,0,0,0,0,0,CBH,0,22,0,NHL,0,,18,0,[],0
