assists,team,goals,year,games_played,points,pim,age,plus_minus,league
1,Edmonton Bruins,2,1929-30,2,3,2,19,0,EJrHL
7,Edmonton Poolers,12,1930-31,13,19,8,20,0,EJrHL
9,St. Paul/Tulsa,11,1932-33,26,20,11,22,0,AHA
8,Edmonton Eskimos,15,1933-34,34,23,11,23,0,NWHL
4,Edmonton Eskimos,13,1934-35,13,17,2,24,0,NWHL
6,Oklahoma City Warriors,6,1934-35,21,12,10,24,0,AHA
14,Edmonton Eskimos,13,1935-36,39,27,42,25,0,NWHL
5,Spokane Clippers,16,1936-37,35,21,24,26,0,PCHL
21,Spokane Clippers,14,1937-38,43,35,30,27,0,PCHL
40,Portland Buckaroos,34,1938-39,48,74,26,28,0,PCHL
13,Portland Buckaroos,13,1939-40,38,26,23,29,0,PCHL
26,Portland Buckaroos,24,1940-41,47,50,28,30,0,PCHL
16,St. Paul Saints,15,1941-42,48,31,18,31,0,AHA
4,Edmonton New Method,5,1946-47,5,9,4,36,0,ESrHL
17,Edmonton Flyers,8,1947-48,36,25,0,37,0,WCSHL
0,Edmonton Flyers,2,1948-49,3,2,0,38,0,WCSHL
