even_strength_goals,assists,team,goals,pim,age,game_winning_goals,total_ice_time,league,shorthanded_goals,shots,average_ice_time,year,games_played,shotsPercentage,win,power_play_goals,points,plus_minus
0,2,CHI,1,18,21,0,,NHL,0,16,,1988-89,10,6.3,,1,3,-5
0,0,CHI,0,2,22,0,,NHL,0,1,,1989-90,4,0.0,,0,0,-2
0,2,CHI,0,8,23,0,,NHL,0,5,,1990-91,6,0.0,,0,2,1
3,5,CHI,3,26,24,0,,NHL,0,26,,1991-92,16,11.5,,0,8,1
0,0,PIT,0,6,27,0,,NHL,0,2,,1994-95,11,0.0,,0,0,-3
0,1,STL,0,4,28,0,,NHL,0,0,,1995-96,2,0,,0,1,1
