shots_againist,good_start_precentages,ties,saves,minutes,games_played,assists,year,goals,wins,goals_allowed_average,league,games_started,goals_allowed,goals_allowed_precentage,goals_saved_aboved_average,loses,good_starts,saves_percentage,age,pim,shutouts,points,won,bad_start,team
201,0,0,182,433,7,0,1991-92,0,3,2.63,NHL,0,19,91,1.84,4,0,.905,25,0,1,0,,0,BUF
