bad_start,shutouts,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,games_started,age,good_start_precentages,saves,pim,goals,good_starts,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,won,assists,ties,wins,games_played,minutes
0,5,1,0,18.77,0,NHL,0,25,0,0,0,0,0,67,38,0,2002-03,MDA,6,,1,0,15,21,1407
0,0,0,3.40,-5.60,132,NHL,0,28,0,114,0,0,0,145,18,.864,2005-06,MDA,3,,0,0,3,6,318
0,1,0,1.97,1.62,451,NHL,0,29,0,416,0,0,0,96,35,.922,2006-07,ANA,4,SC,0,0,0,18,1067
1,0,1,3.18,-2.94,187,NHL,6,30,.333,168,0,0,2,118,19,.898,2007-08,ANA,4,,1,0,2,6,358
0,0,0,0.00,0,6,NHL,0,31,0,6,0,0,0,0,0,1.000,2008-09,ANA,0,,0,0,0,1,17
