bad_start,shutouts,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,games_started,age,good_start_precentages,saves,pim,goals,good_starts,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,assists,ties,wins,games_played,minutes
0,0,0,3.04,0,0,QAAA,0,15,0,0,0,0,0,0,76,0,1992-93,Laval-Laurentides,11,0,2,12,25,1498
0,1,0,3.21,0,0,QMJHL,0,16,0,0,0,0,0,0,69,0,1993-94,Verdun College Francais,7,0,2,13,26,1288
0,2,0,3.93,0,0,QMJHL,0,17,0,0,0,0,0,0,181,0,1994-95,Halifax Mooseheads,27,0,5,14,47,2762
0,1,0,3.43,0,0,QMJHL,0,18,0,0,0,0,0,0,185,0,1995-96,Halifax Mooseheads,23,0,2,26,55,3236
0,2,0,3.37,0,0,QMJHL,0,19,0,0,0,0,0,0,169,0,1996-97,Halifax Mooseheads,19,0,3,28,50,3009
0,2,0,2.46,0,0,AHL,0,20,0,0,0,0,0,0,72,0,1997-98,Saint John Flames,10,0,3,16,31,1758
0,3,1,3.44,0,1291,AHL,0,21,0,1168,10,0,0,0,123,.905,1998-99,Saint John Flames,16,1,3,18,39,2145
0,0,2,3.05,0,1112,AHL,0,22,0,998,39,0,0,0,114,.897,1999-00,Saint John Flames,17,2,3,17,41,2243
0,0,1,2.43,0,636,AHL,0,23,0,583,21,0,0,0,53,.917,2000-01,Cincinnati Mighty Ducks,7,1,2,12,23,1306
0,0,0,1.89,0,101,WC-A,0,24,0,93,0,0,0,0,8,.921,2001-02,Canada,0,0,0,0,4,254
0,1,0,0.50,0,0,WC-A,0,26,0,0,0,0,0,0,1,0,2003-04,Canada,0,0,0,2,2,120
0,0,0,2.39,0,0,Germany,0,27,0,0,0,0,0,0,12,0,2004-05,Hamburg Freezers,0,0,0,0,6,301
