average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,39,2,0,NHL,19,24,12,15,116,13,2,0,0,1981-82,BOS,15,24,[],12.9,,61
,63,6,0,NHL,20,28,39,26,169,24,4,0,7,1982-83,BOS,28,35,"[{'link': '/awards/voting-1983.html#selke', 'name': 'Selke-29'}]",16.6,,0
,61,3,0,NHL,21,32,12,8,123,19,6,0,4,1983-84,BOS,25,36,[],20.3,,69
,73,2,0,NHL,22,28,75,14,183,26,4,0,15,1984-85,BOS,30,43,[],16.4,,79
,73,3,2,NHL,23,30,64,-24,168,26,3,1,11,1985-86,TOR,31,42,[],18.5,,78
,49,2,1,NHL,24,20,57,1,119,18,2,0,8,1986-87,TOR,21,28,[],17.6,,57
,50,0,0,NHL,25,30,81,5,124,14,5,0,1,1987-88,TOR,19,31,[],15.3,,63
,67,3,1,NHL,26,26,48,-38,151,11,10,3,16,1988-89,TOR,22,45,[],14.6,,0
,45,2,0,NHL,27,18,62,-18,120,15,4,0,8,1989-90,TOR,19,26,[],15.8,,54
,9,0,0,NHL,28,2,8,-5,17,3,2,0,2,1990-91,TOR,5,4,[],29.4,,14
,38,3,0,NHL,29,13,21,-10,103,9,6,0,10,1991-92,TOT,15,23,[],14.6,,55
,4,0,0,NHL,29,1,4,-11,24,1,0,0,2,1991-92,TOR,1,3,[],4.2,,11
,34,3,0,NHL,29,12,17,1,79,8,6,0,8,1991-92,VAN,14,20,[],17.7,,44
,14,0,1,NHL,30,6,20,1,29,3,1,1,2,1992-93,VAN,5,9,[],17.2,,36
