average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,6,0,0,NHL,19,4,32,3,11,2,0,0,0,1983-84,BOS,2,4,[],18.2,,10
,11,0,0,NHL,20,8,41,0,25,3,0,0,0,1984-85,BOS,3,8,[],12.0,,33
,2,0,0,NHL,21,2,9,1,1,0,0,0,0,1985-86,BOS,0,2,[],0.0,,5
,5,0,0,NHL,22,3,53,-1,14,2,0,0,0,1986-87,BOS,2,3,[],14.3,,18
,24,2,0,NHL,23,14,236,10,69,10,0,0,0,1987-88,BOS,10,14,[],14.5,,53
,4,0,0,NHL,24,4,218,-8,25,0,0,0,0,1988-89,BOS,0,4,[],0.0,,49
,8,0,0,NHL,25,4,159,0,43,4,0,0,0,1989-90,BOS,4,4,[],9.3,,43
,4,0,0,NHL,26,2,82,-2,20,2,0,0,0,1990-91,BOS,2,2,[],10.0,,19
,2,0,0,NHL,27,1,129,-5,12,1,0,0,0,1991-92,BOS,1,1,[],8.3,,31
,5,0,0,NHL,28,1,122,-2,18,4,0,0,0,1992-93,SJS,4,1,[],22.2,,18
