pim,team,assists,plus_minus,points,league,games_played,year,age,goals
106,Notre Dame Midget Hounds,42,0,77,SMHL,37,1980-81,16,35
169,Regina Pats,25,0,43,WHL,57,1981-82,17,18
153,Regina Pats,38,0,70,WHL,70,1982-83,18,32
154,Regina Pats,57,0,89,WHL,58,1983-84,19,32
4,Canada,1,0,2,WJC-A,6,1983-84,19,1
55,Hershey Bears,6,0,10,AHL,27,1984-85,20,4
26,Moncton Golden Flames,4,0,6,AHL,14,1985-86,21,2
22,Milwaukee Admirals,2,0,2,IHL,8,1985-86,21,0
63,Moncton Golden Flames,5,0,10,AHL,27,1986-87,22,5
18,Maine Mariners,1,0,1,AHL,2,1987-88,23,0
2,Maine Mariners,3,0,4,AHL,4,1988-89,24,1
47,Maine Mariners,4,0,9,AHL,11,1991-92,27,5
57,2 Teams,4,0,5,IHL,13,1992-93,28,1
22,Kansas City Blades,1,0,2,IHL,4,1992-93,28,1
35,San Diego Gulls,3,0,3,IHL,9,1992-93,28,0
176,Las Vegas Thunder,5,0,8,IHL,31,1993-94,29,3
16,Minnesota Moose,0,0,1,IHL,7,1994-95,30,1
