average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
,0,3,0,0,0,NHL,18,2,0,0,-1,14,0,1,0,0,0,0,0,1988-89,EDM,1,0,2,0,7.1,,6,[]
,0,25,2,0,0,NHL,19,8,0,30,0,71,0,12,0,5,0,0,0,1989-90,EDM,17,0,8,0,23.9,,46,[]
,0,40,2,0,0,NHL,20,18,0,34,-7,124,0,16,0,4,0,2,0,1990-91,EDM,20,0,20,0,16.1,,73,[]
,0,29,0,0,0,NHL,21,16,0,62,14,94,0,10,0,1,0,2,0,1991-92,EDM,11,0,18,0,11.7,,68,[]
,0,23,1,0,0,NHL,22,12,0,30,3,93,0,11,0,0,0,0,0,1992-93,EDM,11,0,12,0,11.8,,65,[]
,0,28,1,0,0,NHL,23,12,0,34,-8,107,0,11,0,3,0,2,0,1993-94,TOT,14,0,14,0,13.1,,64,[]
,0,12,0,0,0,NHL,23,6,0,8,-2,53,0,6,0,0,0,0,0,1993-94,QUE,6,0,6,0,11.3,,31,[]
,0,16,1,0,0,NHL,23,6,0,26,-6,54,0,5,0,3,0,2,0,1993-94,VAN,8,0,8,0,14.8,,33,[]
,0,23,4,0,0,NHL,24,9,0,36,8,75,0,12,0,1,1,0,0,1994-95,VAN,13,0,10,0,17.3,,46,[]
,0,56,5,4,0,NHL,25,21,0,59,8,181,0,23,0,3,1,4,0,1995-96,VAN,30,0,26,0,16.6,,81,[]
,0,68,3,1,0,NHL,26,27,0,42,6,177,0,28,0,6,1,5,0,1996-97,VAN,35,0,33,0,19.8,,74,[]
,0,34,5,2,0,NHL,27,13,0,40,-5,147,0,11,0,3,2,3,0,1997-98,TOT,16,0,18,0,10.9,,64,[]
,0,8,1,1,0,NHL,27,2,0,10,-6,49,0,2,0,1,1,1,0,1997-98,VAN,4,0,4,0,8.2,,24,[]
,0,26,4,1,0,NHL,27,11,0,30,1,98,0,9,0,2,1,2,0,1997-98,CAR,12,0,14,0,12.2,,40,[]
13:13,0,28,2,0,0,NHL,28,15,0,67,3,111,0,13,0,0,0,0,0,1998-99,CAR,13,0,15,0,11.7,1004,76,[]
13:39,0,30,0,0,0,NHL,29,14,0,40,-10,139,0,11,0,3,0,2,0,1999-00,CAR,14,0,16,0,10.1,1106,81,[]
17:54,0,52,4,1,0,NHL,30,22,0,59,-4,170,0,16,0,6,1,6,0,2000-01,CAR,23,0,29,0,13.5,1414,79,[]
16:05,0,29,1,0,0,NHL,31,14,0,30,-1,121,0,10,0,3,0,2,0,2001-02,CAR,13,0,16,0,10.7,1158,72,[]
16:33,0,52,3,0,0,NHL,32,23,0,51,-3,152,0,15,0,6,0,8,0,2002-03,CGY,21,0,31,0,13.8,1341,81,[]
14:50,0,35,3,0,0,NHL,33,16,0,70,10,139,0,12,0,5,0,2,0,2003-04,CGY,17,0,18,0,12.2,1127,76,"[{'link': '/awards/voting-2004.html#byng', 'name': 'Byng-49'}]"
15:59,0,41,3,0,0,NHL,35,23,0,80,27,186,0,13,0,4,0,1,0,2005-06,FLA,17,0,24,0,9.1,1311,82,"[{'link': '/awards/voting-2006.html#selke', 'name': 'Selke-17'}]"
13:26,0,44,1,0,0,NHL,36,24,0,36,7,171,0,7,0,7,0,6,0,2006-07,FLA,14,0,30,0,8.2,1101,82,"[{'link': '/awards/voting-2007.html#byng', 'name': 'Byng-60'}]"
14:07,168,20,1,1,12,NHL,37,11,11,20,5,110,50.0,8,11,0,0,0,35,2007-08,NSH,9,50,11,22,8.2,805,57,"[{'link': '/awards/voting-2008.html#byng', 'name': 'Byng-83'}]"
