year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1980-81,17,13,0,19,0,High-MN,23,Edina Hornets,32
1981-82,18,22,26,28,0,High-MN,26,Edina Hornets,50
1982-83,19,17,24,23,0,WCHA,47,University of Wisconsin,40
1983-84,20,10,56,28,0,WCHA,38,University of Wisconsin,38
1984-85,21,19,86,9,0,WCHA,38,University of Wisconsin,28
1985-86,22,20,135,40,0,WCHA,42,University of Wisconsin,60
1986-87,23,1,25,5,0,AHL,11,Sherbrooke Canadiens,6
1987-88,24,5,40,3,0,AHL,9,Utica Devils,8
1990-91,27,0,2,1,0,WEC-A,8,United States,1
1995-96,32,16,248,13,0,IHL,71,San Francisco Spiders,29
1999-00,36,5,52,10,0,AHL,60,Albany River Rats,15
