league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
WHA,0,0,20,214,48,0,,BRB,"[{'link': '/awards/wha_all_star.html#1979', 'name': None}]",5.6,9,36,10,12,1,1978-79,,2,165,0,0
NHL,75,3,21,218,28,7,,CLR,[],3.7,4,20,-40,8,0,1979-80,,4,135,0,13
NHL,79,3,22,289,62,27,,CLR,"[{'link': '/awards/voting-1981.html#AS', 'name': 'AS-10'}, {'link': '/awards/voting-1981.html#norris', 'name': 'Norris-8'}]",6.9,7,42,-46,20,1,1980-81,,12,193,0,15
NHL,80,0,23,270,42,14,,CLR,[],4.8,7,29,-47,13,0,1981-82,,6,201,0,15
NHL,78,3,24,279,51,13,,STL,[],5.7,9,35,-9,16,0,1982-83,,7,193,1,21
NHL,0,3,25,266,60,24,,STL,"[{'link': '/awards/voting-1984.html#AS', 'name': 'AS-14'}]",5.6,6,45,-11,15,0,1983-84,,9,121,0,21
NHL,0,0,26,285,38,13,,STL,"[{'link': '/awards/voting-1985.html#AS', 'name': 'AS-18'}]",2.5,6,31,-7,7,0,1984-85,,1,178,2,16
NHL,77,2,27,227,66,25,,STL,"[{'link': '/awards/voting-1986.html#AS', 'name': 'AS-9'}]",4.4,3,56,18,10,0,1985-86,,7,171,0,31
NHL,59,3,28,160,39,16,,STL,"[{'link': '/awards/voting-1987.html#AS', 'name': 'AS-20'}]",6.9,5,28,-12,11,0,1986-87,,6,108,1,11
NHL,79,0,29,215,49,21,,TOT,[],4.2,3,40,-4,9,0,1987-88,,6,164,0,19
NHL,67,0,29,203,42,20,,STL,[],3.9,3,34,-20,8,0,1987-88,,5,127,0,14
NHL,12,0,29,12,7,1,,CGY,[],8.3,0,6,16,1,0,1987-88,,1,37,0,5
NHL,68,0,30,91,16,3,,CGY,[],3.3,1,13,26,3,0,1988-89,,2,156,1,9
NHL,0,1,31,196,49,22,,TOR,[],4.1,5,41,-1,8,0,1989-90,,3,202,0,19
NHL,80,2,32,169,35,11,,TOR,[],5.9,5,25,2,10,0,1990-91,,5,173,2,12
NHL,34,0,33,63,9,3,,MNS,[],6.3,2,5,-4,4,0,1991-92,,2,69,0,2
NHL,74,0,34,131,18,8,,TOT,[],3.8,0,13,-24,5,0,1992-93,,5,146,0,5
NHL,66,0,34,115,17,8,,TBL,[],4.3,0,12,-21,5,0,1992-93,,5,138,0,4
NHL,8,0,34,16,1,0,,MTL,[],0.0,0,1,-3,0,0,1992-93,,0,8,0,1
NHL,21,0,35,23,2,0,,TOT,[],0.0,0,2,-12,0,0,1993-94,,0,16,0,2
NHL,6,0,35,5,1,0,,MTL,[],0.0,0,1,-1,0,0,1993-94,,0,2,0,1
NHL,15,0,35,18,1,0,,PHI,[],0.0,0,1,-11,0,0,1993-94,,0,14,0,1
