pim,team,assists,plus_minus,points,league,games_played,year,age,goals
14,Montreal Jr. Royals,19,0,26,QJHL,36,1949-50,17,7
15,Montreal Jr. Royals,12,0,27,QJHL,29,1950-51,18,15
0,Montreal Royals,0,0,0,QMHL,1,1950-51,18,0
18,Montreal Jr. Canadiens,24,0,40,QJHL,39,1951-52,19,16
39,Cincinnati Mohawks,38,0,67,IHL,57,1952-53,20,29
34,Cincinnati Mohawks,37,0,69,IHL,59,1953-54,21,32
25,Shawinigan Cataracts,35,0,62,QHL,62,1954-55,22,27
45,Shawinigan Cataracts,40,0,57,QHL,61,1955-56,23,17
32,Shawinigan Cataracts,29,0,49,QHL,68,1956-57,24,20
0,Whitby Dunlops,9,0,14,EOHL,7,1957-58,25,5
6,Canada,7,0,19,WEC-A,7,1957-58,25,12
40,Hull-Ottawa Canadiens,12,0,23,EOHL,26,1958-59,26,11
