year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2000-01,15,1,2,0,0,Swiss-Jr.,5,Kloten Flyers Jr.,1
2001-02,16,1,4,2,0,Swiss-Jr.,8,Kloten Flyers Jr.,3
2002-03,17,0,0,0,0,Swiss,1,Kloten Flyers,0
2002-03,17,0,0,1,0,Swiss-Jr.,2,Kloten Flyers Jr.,1
2004-05,19,1,6,2,-5,WHL,7,Red Deer Rebels,3
2005-06,20,4,6,3,3,WHL,6,Lethbridge Hurricanes,7
2006-07,21,1,2,1,0,Swiss,11,Kloten Flyers,2
2007-08,22,1,2,2,0,Swiss,4,Kloten Flyers,3
2008-09,23,5,12,10,0,Swiss,15,Kloten Flyers,15
2009-10,24,4,8,6,0,Swiss,10,Kloten Flyers,10
2010-11,25,4,6,5,5,AHL,21,Binghamton Senators,9
2011-12,26,1,4,1,0,Swiss,5,Kloten Flyers,2
2012-13,27,5,8,5,0,Swiss,12,ZSC Lions Zurich,10
