year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1987-88,16,0,2,2,0,OHL,11,Hamilton Steelhawks,2
1988-89,17,9,12,16,0,OHL,17,Niagara Falls Thunder,25
1989-90,18,16,49,17,0,OHL,16,Niagara Falls Thunder,33
1991-92,20,1,27,7,0,AHL,9,Adirondack Red Wings,8
