average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,1,0,0,NHL,20,0,4,0,0,1,0,0,0,1963-64,BOS,1,0,[],0,,16
,5,0,0,NHL,21,0,41,0,0,2,0,0,0,1964-65,BOS,2,3,[],0,,47
,7,0,0,NHL,22,0,74,0,0,2,2,0,0,1965-66,BOS,4,3,[],0,,70
,1,0,0,NHL,23,0,6,0,0,1,0,0,0,1966-67,BOS,1,0,[],0,,4
,15,0,0,NHL,24,11,150,18,92,3,0,0,1,1967-68,BOS,3,12,[],3.3,,74
,13,0,0,NHL,25,11,149,25,72,0,0,1,1,1968-69,BOS,0,13,[],0.0,,73
,13,0,0,NHL,26,9,120,27,96,3,0,0,1,1969-70,BOS,3,10,[],3.1,,73
,25,1,0,NHL,27,20,141,40,108,4,0,0,1,1970-71,BOS,4,21,[],3.7,,74
,9,0,0,NHL,28,8,52,20,53,1,0,0,0,1971-72,BOS,1,8,[],1.9,,34
,19,0,0,NHL,29,16,90,29,110,2,0,1,0,1972-73,BOS,2,17,[],1.8,,78
,21,0,0,NHL,30,12,51,-7,94,4,1,1,3,1973-74,STL,5,16,[],5.3,,75
,20,0,0,NHL,31,18,62,13,57,1,0,1,0,1974-75,TOT,1,19,[],1.8,,76
,8,0,0,NHL,31,8,4,-8,17,0,0,0,0,1974-75,STL,0,8,[],0.0,,20
,12,0,0,NHL,31,10,58,21,40,1,0,1,0,1974-75,MTL,1,11,[],2.5,,56
,12,0,0,NHL,32,11,29,30,60,0,0,1,0,1975-76,MTL,0,12,[],0.0,,72
,13,0,0,NHL,33,12,40,-2,45,1,0,0,0,1976-77,PIT,1,12,[],2.2,,79
,10,1,0,NHL,34,7,38,-14,40,2,0,0,1,1977-78,NYR,2,8,[],5.0,,78
,5,0,0,NHL,35,4,18,-33,40,1,0,0,0,1978-79,CLR,1,4,[],2.5,,56
