pim,team,assists,plus_minus,points,league,games_played,year,age,goals
28,Lac St-Louis Lions,17,0,23,QAAA,37,1988-89,15,6
32,Chicoutimi Sagueneens,24,0,41,QMJHL,57,1989-90,16,17
48,Trois-Rivieres Draveurs,66,0,96,QMJHL,67,1990-91,17,30
54,Hull Olympiques,61,0,96,QMJHL,57,1991-92,18,35
49,Hull Olympiques,48,0,75,QMJHL,59,1992-93,19,27
35,Cornwall Aces,26,0,44,AHL,69,1993-94,20,18
29,Cornwall Aces,17,0,36,AHL,57,1994-95,21,19
60,Cornwall Aces,22,0,43,AHL,63,1995-96,22,21
25,Adirondack Red Wings,31,0,66,AHL,66,1996-97,23,35
18,Adirondack Red Wings,20,-14,65,AHL,67,1997-98,24,45
2,Milwaukee Admirals,1,1,2,IHL,5,1998-99,25,1
15,Hershey Bears,21,-6,32,AHL,39,1998-99,25,11
10,Louisville Panthers,24,6,43,AHL,36,1999-00,26,19
21,Louisville Panthers,39,-25,68,AHL,73,2000-01,27,29
24,SaiPa Lappeenranta,11,0,26,Finland,39,2001-02,28,15
6,AIK Solna,3,0,4,Sweden,13,2001-02,28,1
0,HC Fribourg-Gotteron,5,0,7,Swiss,7,2002-03,29,2
8,Schwenninger Wild Wings,9,0,16,Germany,26,2002-03,29,7
12,Kassel Huskies,12,0,24,Germany,49,2003-04,30,12
