pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Calgary Buffaloes,2,0,4,AJHL,8,1947-48,18,2
2,Calgary Buffaloes,3,0,12,WCJHL,8,1948-49,19,9
4,Calgary Buffaloes,7,0,19,M-Cup,16,1948-49,19,12
0,Calgary Stampeders,1,0,5,WCMHL,8,1950-51,21,4
4,Calgary Stampeders,5,0,20,WHL,18,1953-54,24,15
0,Calgary Stampeders,4,0,9,Ed-Cup,7,1953-54,24,5
0,Calgary Stampeders,5,0,9,WHL,9,1954-55,25,4
0,Calgary Stampeders,4,0,11,WHL,8,1955-56,26,7
8,Calgary Stampeders,0,0,0,WHL,3,1956-57,27,0
12,Calgary Stampeders,9,0,14,WHL,12,1957-58,28,5
2,Calgary Stampeders,5,0,6,WHL,8,1958-59,29,1
0,Calgary Stampeders,4,0,6,WHL,5,1960-61,31,2
0,Calgary Stampeders,2,0,4,WHL,7,1961-62,32,2
0,Edmonton Flyers,3,0,4,WHL,3,1962-63,33,1
0,Drumheller Miners,9,0,15,ASHL,12,1965-66,36,6
4,Drumheller Rockets,15,0,28,Al-Cup,16,1965-66,36,13
0,Calgary Stampeders,1,0,3,ASHL,4,1968-69,39,2
