average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,0,0,0,NHL,20,0,0,0,0,0,0,0,0,1961-62,TOR,0,0,[],0,,2
,0,0,0,NHL,22,0,6,0,0,0,0,0,0,1963-64,TOR,0,0,[],0,,4
,12,0,0,NHL,23,0,145,0,0,1,0,0,0,1964-65,NYR,1,11,[],0,,58
,8,0,0,NHL,24,0,106,0,0,1,0,0,0,1965-66,NYR,1,7,[],0,,64
,12,0,0,NHL,25,0,61,0,0,2,0,0,0,1966-67,NYR,2,10,"[{'link': '/awards/voting-1967.html#norris', 'name': 'Norris-10'}]",0,,69
,26,0,0,NHL,26,24,83,17,116,1,0,0,1,1967-68,NYR,1,25,[],0.9,,74
,22,1,0,NHL,27,11,48,1,189,10,0,0,1,1968-69,NYR,10,12,[],5.3,,74
,36,2,0,NHL,28,17,78,28,220,12,3,0,4,1969-70,NYR,15,21,[],6.8,,73
,23,2,0,NHL,29,15,54,-17,171,5,0,0,3,1970-71,TOT,5,18,[],2.9,,75
,15,2,0,NHL,29,9,24,0,114,3,0,0,3,1970-71,NYR,3,12,[],2.6,,48
,8,0,0,NHL,29,6,30,-17,57,2,0,0,0,1970-71,DET,2,6,[],3.5,,27
,25,1,0,NHL,30,22,84,-12,107,2,0,0,1,1971-72,DET,2,23,[],1.9,,77
,13,0,0,NHL,31,7,44,-57,63,4,1,0,1,1972-73,TOT,5,8,[],7.9,,63
,12,0,0,NHL,31,7,27,-47,50,3,1,0,1,1972-73,NYI,4,8,[],8.0,,48
,1,0,0,NHL,31,0,17,-10,13,1,0,0,0,1972-73,ATF,1,0,[],7.7,,15
,8,0,0,NHL,32,6,29,-14,58,2,0,0,0,1973-74,ATF,2,6,[],3.4,,48
,8,0,0,WHA,33,0,40,-40,77,2,1,0,0,1974-75,TOT,3,5,[],3.9,,60
,7,0,0,WHA,33,0,27,-32,63,2,1,0,0,1974-75,MIB,3,4,[],4.8,,50
,1,0,0,WHA,33,0,13,-8,14,0,0,0,0,1974-75,VNB,0,1,[],0.0,,10
