year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1982-83,15,21,42,39,0,QAAA,43,Ste-Foy Gouverneurs,60
1983-84,16,12,25,26,0,QMJHL,67,Chicoutimi Sagueneens,38
1984-85,17,28,36,53,0,QMJHL,68,2 Teams,81
1984-85,17,21,18,27,0,QMJHL,41,Chicoutimi Sagueneens,48
1984-85,17,7,18,26,0,QMJHL,27,Granby Bisons,33
1985-86,18,33,68,52,0,QMJHL,61,Granby Bisons,85
1985-86,18,0,4,1,0,Nat-Tm,10,Canada,1
1986-87,19,23,54,44,0,QMJHL,45,Granby Bisons,67
1986-87,19,1,4,2,0,Nat-Tm,9,Canada,3
1986-87,19,0,6,1,0,WJC-A,6,Canada,1
1987-88,20,21,52,12,0,IHL,58,Kalamazoo Wings,33
1988-89,21,8,28,16,0,AHL,42,Halifax Citadels,24
1988-89,21,5,27,4,0,IHL,20,Kalamazoo Wings,9
1989-90,22,15,38,8,0,France-3,12,HC Nice,23
1990-91,23,22,6,22,0,Nat-Tm,52,Canada,44
1991-92,24,10,15,24,0,Nat-Tm,49,Canada,34
1992-93,25,12,38,31,0,Nat-Tm,55,Canada,43
1993-94,26,1,2,2,0,Swiss,3,EHC Olten,3
1995-96,28,18,33,44,0,CHL,60,Memphis RiverKings,62
1996-97,29,16,25,28,0,CHL,38,Memphis RiverKings,44
1996-97,29,3,27,12,0,WPHL,22,Anchorage Aces,15
1997-98,30,1,8,6,0,CHL,4,Macon Whoopee,7
1997-98,30,2,6,5,0,QSPHL,8,Quebec Aces,7
1998-99,31,9,13,18,16,WPHL,29,Abilene Aviators,27
1999-00,32,13,22,23,0,QCSHL,36,Pocatiere Seigneurs,36
2000-01,33,6,13,10,0,QSPHL,39,Pont-Rouge Grand Portneuf,16
