year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1991-92,16,11,0,9,0,ON-Jr.B,36,Gananoque Islanders,20
1992-93,17,14,0,9,0,ON-Jr.B,38,Gananoque Islanders,23
1993-94,18,17,161,23,0,ON-Jr.A,48,St. Michael\'s Buzzers,40
1994-95,19,2,42,1,0,WCHA,19,Michigan Tech Huskies,3
1995-96,20,2,58,2,0,WCHA,33,Michigan Tech Huskies,4
1996-97,21,2,73,7,0,WCHA,32,Michigan Tech Huskies,9
1997-98,22,16,97,24,0,WCHA,38,Michigan Tech Huskies,40
1997-98,22,0,33,0,0,AHL,7,Kentucky Thoroughblades,0
1998-99,23,5,53,10,9,AHL,21,Kentucky Thoroughblades,15
1999-00,24,0,0,1,2,AHL,3,Kentucky Thoroughblades,1
2004-05,29,8,58,18,0,Swiss-2,18,GCK Lions Zurich,26
2004-05,29,2,32,2,0,Swiss,8,ZSC Lions Zurich,4
