giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,2,0,19,0,0,1,0,0,0,,DAL,0,0,[],0.0,0,0,0,0,0,0,1994-95,0,,0,2,0,0
0,NHL,12,0,20,0,0,15,4,0,0,,DAL,0,0,[],13.3,1,2,-2,2,0,0,1995-96,0,,1,6,0,2
0,NHL,76,3,21,0,0,112,39,0,6,,DAL,0,0,"[{'link': '/awards/voting-1997.html#calder', 'name': 'Calder-9'}]",11.6,10,26,-2,13,0,0,1996-97,0,,3,51,0,20
0,NHL,81,6,22,0,0,159,52,0,11,,DAL,0,0,[],14.5,15,29,9,23,0,0,1997-98,0,,8,61,0,18
0,NHL,75,1,23,0,0,145,45,0,12,1189,DAL,0,0,[],8.3,8,33,10,12,0,0,1998-99,0,15:51,4,62,0,21
0,NHL,65,6,24,0,0,153,39,0,5,1141,DAL,0,0,"[{'link': '/awards/voting-2000.html#selke', 'name': 'Selke-17'}]",11.8,12,21,16,18,0,2,1999-00,0,17:33,4,68,0,16
0,NHL,53,4,25,0,0,104,30,0,6,874,DAL,0,0,[],11.5,7,18,4,12,0,2,2000-01,0,16:30,3,57,1,11
0,NHL,82,4,26,0,0,163,32,0,1,1288,TOT,0,0,[],8.0,12,19,-9,13,0,1,2001-02,0,15:42,0,77,1,17
0,NHL,68,2,26,0,0,132,26,0,1,1071,DAL,0,0,[],7.6,9,16,-11,10,0,1,2001-02,0,15:45,0,54,1,14
0,NHL,14,2,26,0,0,31,6,0,0,216,NJD,0,0,[],9.7,3,3,2,3,0,0,2001-02,0,15:27,0,23,0,3
0,NHL,78,5,27,0,0,197,55,0,5,1388,NJD,0,0,[],11.2,16,33,17,22,0,1,2002-03,0,17:48,5,65,0,28
0,NHL,53,2,28,0,0,130,26,0,4,849,NJD,0,0,[],7.7,7,16,9,10,0,2,2003-04,0,16:01,1,43,0,12
0,NHL,80,1,30,0,0,243,53,0,17,1488,NJD,0,0,[],7.8,10,34,-1,19,0,1,2005-06,0,18:36,8,74,0,17
0,NHL,82,7,31,0,0,243,60,0,10,1522,NJD,0,0,[],9.5,11,37,-9,23,0,0,2006-07,0,18:33,12,64,0,27
26,NHL,64,2,32,8,276,152,41,58,11,1171,NJD,24,55.6,[],8.6,7,28,-1,13,10,1,2007-08,15,18:18,5,30,1,16
22,NHL,81,7,33,15,388,229,69,88,11,1466,NJD,34,40.0,"[{'link': '/awards/voting-2009.html#AS', 'name': 'AS-13'}, {'link': '/awards/voting-2009.html#selke', 'name': 'Selke-10'}]",12.7,20,40,25,29,10,3,2008-09,28,18:06,6,56,0,29
43,NHL,81,4,34,31,389,228,61,108,13,1584,NJD,37,48.3,[],8.3,11,42,6,19,29,2,2009-10,21,19:33,6,44,2,27
36,NHL,70,3,35,17,272,153,32,96,6,1221,TOT,28,39.3,[],5.9,8,23,-18,9,11,0,2010-11,25,17:26,1,45,0,17
19,NHL,31,2,35,9,129,76,14,33,3,575,NJD,13,10.0,[],5.3,4,10,-15,4,1,0,2010-11,12,18:33,0,16,0,7
17,NHL,39,1,35,8,143,77,18,63,3,646,DAL,15,55.6,[],6.5,4,13,-3,5,10,0,2010-11,13,16:33,1,29,0,10
10,NHL,70,3,36,17,205,127,24,70,0,1023,STL,15,37.0,[],4.7,6,18,7,6,10,0,2011-12,19,14:37,0,32,0,18
1,NHL,4,0,37,4,5,5,1,4,0,39,STL,0,0.0,[],0.0,0,1,1,0,0,0,2012-13,0,9:47,0,0,0,1
