pim,team,assists,plus_minus,points,league,games_played,year,age,goals
108,Whitby Midgets,43,0,68,Minor-ON,65,1987-88,16,25
120,Sault Ste. Marie Greyhounds,32,0,39,OHL,66,1988-89,17,7
199,Sault Ste. Marie Greyhounds,43,0,55,OHL,61,1989-90,18,12
0,Canada,0,0,1,Nat-Tm,3,1989-90,18,1
93,Sault Ste. Marie Greyhounds,51,0,69,OHL,59,1990-91,19,18
2,Halifax Citadels,1,0,1,AHL,6,1991-92,20,0
16,Canada,0,0,1,W-Cup,8,1996-97,25,1
4,Canada,1,0,1,Olympics,6,1997-98,26,0
2,Canada,0,1,1,Olympics,6,2001-02,30,1
0,Canada,3,7,3,W-Cup,6,2004-05,33,0
6,Canada,1,1,1,Olympics,6,2005-06,34,0
