average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
,0,7,0,0,0,NHL,20,4,0,44,-4,55,0,2,0,0,0,1,0,1991-92,QUE,2,0,5,0,3.6,,46,[]
,0,16,0,1,0,NHL,21,10,0,168,6,54,0,3,0,0,2,0,0,1992-93,QUE,4,0,12,0,7.4,,81,[]
,0,8,0,0,0,NHL,22,6,0,67,3,42,0,2,0,0,0,0,0,1993-94,QUE,2,0,6,0,4.8,,45,[]
,0,7,0,0,0,NHL,23,6,0,52,17,24,0,0,0,0,1,0,0,1994-95,QUE,0,0,7,0,0.0,,35,[]
,0,16,1,0,0,NHL,24,10,0,88,27,49,0,4,0,1,0,1,0,1995-96,COL,5,0,11,0,10.2,,73,[]
,0,21,0,0,0,NHL,25,15,0,135,16,60,0,2,0,0,2,2,0,1996-97,COL,2,0,19,0,3.3,,78,"[{'link': '/awards/voting-1997.html#AS', 'name': 'AS-20'}]"
,0,17,1,0,0,NHL,26,12,0,124,-3,64,0,3,0,0,1,1,0,1997-98,COL,3,0,14,0,4.7,,77,[]
24:50,0,21,0,0,0,NHL,27,11,0,92,20,83,0,2,0,3,0,5,0,1998-99,COL,5,0,16,0,6.0,1589,64,"[{'link': '/awards/voting-1999.html#AS', 'name': 'AS-14'}, {'link': '/awards/voting-1999.html#norris', 'name': 'Norris-15'}]"
25:51,0,18,2,0,0,NHL,28,10,0,98,5,63,0,4,0,1,0,3,0,1999-00,COL,5,0,13,0,7.9,1526,59,[]
25:22,0,15,1,1,0,NHL,29,7,0,42,6,59,0,1,0,1,0,5,0,2000-01,COL,3,0,12,0,5.1,888,35,[]
25:59,0,27,0,1,0,NHL,30,11,0,55,7,85,0,3,0,1,1,10,0,2001-02,COL,5,0,22,0,5.9,1429,55,"[{'link': '/awards/voting-2002.html#AS', 'name': 'AS-20'}]"
25:43,0,31,2,0,0,NHL,31,15,0,88,30,106,0,8,0,3,1,4,0,2002-03,COL,11,0,20,0,10.4,2005,78,"[{'link': '/awards/voting-2003.html#AS', 'name': 'AS-11'}, {'link': '/awards/voting-2003.html#norris', 'name': 'Norris-10'}]"
24:03,0,30,1,0,0,NHL,32,16,0,87,13,105,0,3,0,5,1,5,0,2003-04,COL,8,0,22,0,7.6,1756,73,[]
24:34,0,22,1,2,0,NHL,34,12,0,89,-16,67,0,2,0,2,2,2,0,2005-06,CBJ,6,0,16,0,9.0,1597,65,[]
24:44,0,12,0,0,0,NHL,35,4,0,71,-17,78,0,1,0,2,0,5,0,2006-07,CBJ,3,0,9,0,3.8,1459,59,[]
23:23,139,16,0,1,148,NHL,36,12,0,107,2,66,0,0,0,0,1,2,18,2007-08,TOT,1,93,15,18,1.5,1754,75,[]
24:02,115,15,0,1,127,NHL,36,11,0,95,3,57,0,0,0,0,1,2,15,2007-08,CBJ,1,78,14,10,1.8,1514,63,[]
20:01,24,1,0,0,21,NHL,36,1,0,12,-1,9,0,0,0,0,0,0,3,2007-08,COL,0,15,1,8,0.0,240,12,[]
19:41,43,7,1,0,77,NHL,37,6,0,30,-12,19,0,1,0,0,0,0,17,2008-09,COL,1,54,6,28,5.3,826,42,[]
19:22,80,9,0,0,102,NHL,38,8,0,64,8,26,0,0,0,0,1,0,11,2009-10,COL,0,111,9,22,0.0,1297,67,[]
17:56,41,8,0,0,67,NHL,39,8,0,33,-9,23,0,0,0,0,0,0,4,2010-11,COL,0,55,8,15,0.0,842,47,[]
