pim,team,assists,plus_minus,points,league,games_played,year,age,goals
115,Red Deer Rustlers,38,0,56,AJHL,60,1988-89,18,18
69,Weyburn Red Wings,53,0,80,SJHL,48,1989-90,19,27
26,Lake Superior State,28,0,42,CCHA,45,1990-91,20,14
24,Lake Superior State,26,0,40,CCHA,38,1991-92,21,14
30,Lake Superior State,40,0,58,CCHA,43,1992-93,22,18
56,Lake Superior State,31,0,54,CCHA,44,1993-94,23,23
39,Providence Bruins,20,0,36,AHL,65,1994-95,24,16
24,Providence Bruins,15,0,25,AHL,32,1995-96,25,10
60,Providence Bruins,23,0,34,AHL,36,1996-97,26,11
63,Detroit Vipers,24,4,46,IHL,65,1997-98,27,22
12,Berlin Capitals,26,0,43,Germany,52,1998-99,28,17
41,Adler Mannheim,12,0,25,Germany,46,1999-00,29,13
2,Adler Mannheim,1,0,1,EuroHL,6,1999-00,29,0
6,Dusseldorfer EG,3,0,5,Germany,22,2000-01,30,2
8,Anchorage Aces,4,1,5,WCHL,5,2001-02,31,1
8,HC Sterzing Broncos,10,0,16,Italy,15,2001-02,31,6
