giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,20,0,19,0,0,52,18,0,3,,CHI,0,0,[],17.3,7,9,4,9,0,0,1988-89,0,,2,4,0,6
0,NHL,78,4,20,0,0,173,66,0,15,,CHI,0,0,"[{'link': '/awards/voting-1990.html#calder', 'name': 'Calder-3'}]",15.0,20,40,2,26,0,0,1989-90,0,,6,54,0,25
0,NHL,79,10,21,0,0,194,94,0,23,,CHI,0,0,"[{'link': '/awards/voting-1991.html#AS', 'name': 'AS-5'}, {'link': '/awards/voting-1991.html#selke', 'name': 'Selke-21'}]",21.1,22,53,38,41,0,4,1990-91,0,,15,80,1,29
0,NHL,80,0,22,0,0,234,103,0,22,,CHI,0,0,"[{'link': '/awards/voting-1992.html#AS', 'name': 'AS-4'}, {'link': '/awards/voting-1992.html#hart', 'name': 'Hart-5'}, {'link': '/awards/voting-1992.html#selke', 'name': 'Selke-9'}]",22.6,28,50,23,53,0,3,1991-92,0,,22,98,0,28
0,NHL,84,3,23,0,0,255,107,0,29,,CHI,0,0,[],19.6,25,57,15,50,0,3,1992-93,0,,22,86,0,28
0,NHL,84,5,24,0,0,281,107,0,17,,CHI,0,0,"[{'link': '/awards/voting-1994.html#AS', 'name': 'AS-5'}, {'link': '/awards/voting-1994.html#hart', 'name': 'Hart-10'}]",16.4,17,61,21,46,0,5,1993-94,0,,24,125,2,42
0,NHL,33,1,25,0,0,93,34,0,13,,CHI,0,0,[],10.8,5,24,5,10,0,0,1994-95,0,,5,14,1,10
0,NHL,66,2,26,0,0,171,67,0,7,,CHI,0,0,[],18.7,16,35,9,32,0,4,1995-96,0,,12,109,3,25
0,NHL,72,7,27,0,0,228,69,0,11,,PHX,0,0,[],12.7,16,40,-7,29,0,3,1996-97,0,,10,115,3,26
0,NHL,79,3,28,0,0,182,56,0,14,,PHX,0,0,[],13.2,17,32,5,24,0,1,1997-98,0,,6,103,2,16
0,NHL,78,3,29,0,0,203,72,0,19,1573,PHX,0,0,[],11.8,20,48,7,24,0,0,1998-99,0,20:10,4,130,2,27
0,NHL,75,12,30,0,0,192,78,0,13,1564,PHX,0,0,"[{'link': '/awards/voting-2000.html#AS', 'name': 'AS-4'}]",17.7,25,44,11,34,0,3,1999-00,0,20:51,6,102,1,30
0,NHL,80,7,31,0,0,192,76,0,13,1680,PHX,0,0,[],15.6,17,46,-1,30,0,0,2000-01,0,21:00,13,114,0,33
0,NHL,75,3,32,0,0,167,67,0,10,1367,PHI,0,0,"[{'link': '/awards/voting-2002.html#AS', 'name': 'AS-5'}]",12.6,16,46,32,21,0,0,2001-02,0,18:14,5,74,2,34
0,NHL,79,6,33,0,0,197,59,0,10,1485,PHI,0,0,"[{'link': '/awards/voting-2003.html#selke', 'name': 'Selke-31'}]",13.7,18,32,20,27,0,1,2002-03,0,18:48,8,75,1,21
0,NHL,62,1,34,0,0,128,47,0,12,1093,PHI,0,0,[],14.8,8,28,1,19,0,1,2003-04,0,17:37,10,62,0,16
0,NHL,58,1,36,0,0,111,22,0,5,1007,LAK,0,0,[],8.1,7,13,-5,9,0,0,2005-06,0,17:22,2,36,2,6
0,NHL,70,1,37,0,0,89,28,0,4,973,PHX,0,0,[],12.4,7,17,-18,11,0,0,2006-07,0,13:54,4,32,0,13
58,NHL,69,10,38,105,143,89,33,96,5,949,SJS,21,44.1,[],15.7,7,19,-8,14,83,0,2007-08,22,13:45,7,26,0,14
26,NHL,42,0,39,123,76,50,13,54,2,489,SJS,15,47.0,[],8.0,3,9,-1,4,109,0,2008-09,14,11:39,1,24,0,7
