year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1991-92,16,16,12,16,0,Czech-Jr.,36,Motor Ceske Budejovice Jr.,32
1992-93,17,26,24,31,0,Czech-Jr.,32,Motor Ceske Budejovice Jr.,57
1992-93,17,4,2,7,0,EJC-A,6,Czech Republic,11
1993-94,18,14,38,21,0,AHL,55,Hershey Bears,35
1993-94,18,1,16,1,0,WJC-A,7,Czech Republic,2
1994-95,19,13,36,32,0,AHL,69,Hershey Bears,45
1994-95,19,3,2,7,0,WJC-A,7,Czech Republic,10
1995-96,20,15,59,36,0,AHL,68,Hershey Bears,51
1996-97,21,32,70,63,0,AHL,63,Philadelphia Phantoms,95
1999-00,24,3,8,4,5,WC-A,9,Czech Republic,7
2003-04,28,3,2,4,5,WC-A,7,Czech Republic,7
2004-05,29,1,0,3,1,W-Cup,4,Czech Republic,4
2004-05,29,28,82,60,0,CzRep-2,39,HC Ceske Budejovice,88
2004-05,29,2,4,6,4,WC-A,9,Czech Republic,8
2005-06,30,4,2,2,-1,Olympics,8,Czech Republic,6
2012-13,37,9,46,14,3,CzRep,19,HC Mountfield Ceske Budejovice,23
