pim,team,assists,plus_minus,points,league,games_played,year,age,goals
20,HC Slovan Bratislava Jr.,26,0,75,Slovak-Jr.,40,1994-95,16,49
14,HC Slovan Harvard Bratislava Jr.,25,0,58,Slovak-Jr.,43,1995-96,17,33
0,Slovakia,0,0,0,EJC-A,3,1995-96,17,0
0,HC Slovan Harvard Bratislava Jr.,16,0,36,Slovak-Jr.,22,1996-97,18,20
0,HC Slovan Harvard Bratislava,0,0,0,Slovakia,7,1996-97,18,0
21,Seattle Thunderbirds,29,-2,38,WHL,61,1997-98,19,9
0,Slovakia,1,0,1,WJC-A,6,1997-98,19,0
18,Kootenay Ice,18,0,46,WHL,49,1998-99,20,28
8,Slovakia,4,0,6,WJC-A,6,1998-99,20,2
0,Utah Grizzlies,3,-1,3,IHL,4,1998-99,20,0
17,Albany River Rats,10,-7,29,AHL,65,1999-00,21,19
19,Albany River Rats,9,-11,25,AHL,61,2000-01,22,16
34,Albany River Rats,15,-25,28,AHL,76,2001-02,23,13
45,HC Vitkovice,12,0,20,CzRep,49,2002-03,24,8
2,HC Slavia Praha,0,0,0,CzRep,5,2003-04,25,0
4,MsHK SKP Zilina,5,0,8,Slovakia,14,2003-04,25,3
32,MsHK SKP Zilina,16,0,27,Slovakia,39,2004-05,26,11
34,MsHK Zilina,24,0,45,Slovakia,54,2005-06,27,21
24,Fuchse Duisburg,5,0,8,Germany,23,2006-07,28,3
4,HC Kosice,5,0,10,Slovakia,18,2006-07,28,5
30,HC Kosice,22,0,35,Slovakia,54,2007-08,29,13
16,HC Kosice,32,0,57,Slovakia,52,2008-09,30,25
24,HC Kosice,18,0,29,Slovakia,43,2009-10,31,11
2,Slovakia,0,-1,0,WC-A,3,2009-10,31,0
8,HC Kosice,29,0,47,Slovakia,45,2010-11,32,18
8,HC Kosice,23,0,33,Slovakia,40,2011-12,33,10
