average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,0,0,0,NHL,21,0,0,2,9,0,0,0,0,1988-89,NYR,0,0,[],0.0,,9
,6,1,0,NHL,22,1,25,-8,20,1,2,0,2,1989-90,NYR,3,3,[],15.0,,28
,2,0,0,NHL,23,0,0,3,4,0,0,0,2,1990-91,NYR,0,2,[],0.0,,3
,1,0,0,NHL,24,1,0,1,5,0,0,0,0,1991-92,NYR,0,1,[],0.0,,3
