pim,team,assists,plus_minus,points,league,games_played,year,age,goals
15,Victoria Cougars,1,0,1,WHL,5,1986-87,17,0
29,Victoria Cougars,0,0,2,WHL,8,1987-88,18,2
23,Victoria Cougars,2,0,7,WHL,7,1988-89,19,5
24,Kamloops Blazers,23,0,37,WHL,17,1989-90,20,14
6,Kamloops Blazers,4,0,6,M-Cup,3,1989-90,20,2
12,Hershey Bears,0,0,4,AHL,7,1990-91,21,4
32,Hershey Bears,2,0,2,AHL,3,1991-92,22,0
60,Cincinnati Cyclones,13,0,21,IHL,11,1993-94,24,8
6,Cleveland Lumberjacks,3,0,5,IHL,3,1995-96,26,2
20,San Antonio Dragons,5,0,10,IHL,9,1996-97,27,5
35,Frankfurt Lions,3,0,5,Germany,6,1997-98,28,2
43,Frankfurt Lions,4,0,6,Germany,8,1998-99,29,2
