giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,16,1,21,0,0,15,2,0,0,,QUE,0,0,[],6.7,1,1,-2,1,0,0,1992-93,0,,0,67,0,1
0,NHL,37,1,22,0,0,39,8,0,0,,QUE,0,0,[],10.3,4,4,-2,4,0,0,1993-94,0,,0,132,0,4
0,NHL,29,0,23,0,0,33,12,0,0,,QUE,0,0,[],9.1,3,9,14,3,0,0,1994-95,0,,0,106,0,9
0,NHL,64,1,24,0,0,105,34,0,3,,COL,0,0,[],15.2,12,18,10,16,0,0,1995-96,0,,4,250,0,15
0,NHL,42,1,25,0,0,89,22,0,0,,WSH,0,0,[],10.1,6,13,-1,9,0,0,1996-97,0,,3,165,0,13
0,NHL,28,1,26,0,0,71,17,0,5,,WSH,0,0,[],9.9,3,10,-1,7,0,0,1997-98,0,,4,38,0,5
0,NHL,23,0,27,0,0,29,10,0,0,279,WSH,0,0,[],10.3,3,7,-4,3,0,0,1998-99,0,12:08,0,48,0,7
0,NHL,75,5,28,0,0,201,49,0,4,1165,WSH,0,0,"[{'link': '/awards/voting-2000.html#AS', 'name': 'AS-6'}, {'link': '/awards/voting-2000.html#hart', 'name': 'Hart-13'}]",14.4,22,20,11,29,0,0,1999-00,0,15:32,7,146,0,16
0,NHL,60,2,29,0,0,123,20,0,3,874,WSH,0,0,[],8.1,6,10,-12,10,0,0,2000-01,0,14:34,4,109,0,7
0,NHL,82,1,30,0,0,121,31,0,2,1000,WSH,0,0,[],11.6,13,17,-8,14,0,0,2001-02,0,12:11,1,137,0,15
0,NHL,71,2,31,0,0,88,20,0,2,765,TOT,0,0,[],13.6,10,8,-7,12,0,0,2002-03,0,10:47,2,148,0,6
0,NHL,10,0,31,0,0,16,2,0,1,89,WSH,0,0,[],0.0,0,2,-3,0,0,0,2002-03,0,8:53,0,23,0,1
0,NHL,61,2,31,0,0,72,18,0,1,677,CHI,0,0,[],16.7,10,6,-4,12,0,0,2002-03,0,11:06,2,125,0,5
0,NHL,78,0,32,0,0,147,28,0,1,992,TOT,0,0,[],11.6,13,11,15,17,0,0,2003-04,0,12:43,4,250,0,10
0,NHL,65,0,32,0,0,116,23,0,0,775,NYR,0,0,[],12.1,11,9,14,14,0,0,2003-04,0,11:56,3,225,0,9
0,NHL,13,0,32,0,0,31,5,0,1,216,CGY,0,0,[],9.7,2,2,1,3,0,0,2003-04,0,16:38,1,25,0,1
0,NHL,72,3,34,0,0,76,22,0,2,751,CGY,0,0,[],10.5,6,14,0,8,0,0,2005-06,0,10:26,2,94,0,12
0,NHL,67,0,35,0,0,82,27,0,2,737,NYI,0,0,"[{'link': '/awards/voting-2007.html#selke', 'name': 'Selke-57'}]",12.2,8,17,17,10,0,0,2006-07,0,11:00,2,75,0,15
9,NHL,38,0,36,0,43,27,3,17,0,273,TOT,5,100.0,[],3.7,1,2,-2,1,2,0,2007-08,8,7:11,0,59,0,2
8,NHL,28,0,36,0,31,18,3,12,0,195,NYI,4,100.0,[],5.6,1,2,-1,1,1,0,2007-08,6,6:59,0,43,0,2
1,NHL,10,0,36,0,12,9,0,5,0,77,MIN,1,100.0,[],0.0,0,0,-1,0,1,0,2007-08,2,7:44,0,16,0,0
