giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,1,0,19,4,1,1,0,0,0,9,CHI,0,33.3,[],0.0,0,0,-1,0,2,0,2010-11,1,8:56,0,0,0,0
2,NHL,5,0,20,28,12,5,2,5,0,68,CHI,5,48.1,[],0.0,0,2,2,0,26,0,2011-12,2,13:31,0,0,0,2
0,NHL,1,0,21,8,3,2,0,1,0,18,CHI,0,42.9,[],0.0,0,0,0,0,6,0,2012-13,1,17:55,0,0,0,0
7,NHL,49,0,22,250,159,80,25,24,3,636,TOT,16,44.9,[],16.3,10,12,6,13,204,0,2013-14,15,12:59,3,8,0,9
3,NHL,28,0,22,141,76,34,11,14,0,343,CHI,12,42.9,[],17.6,5,5,6,6,106,0,2013-14,10,12:15,1,6,0,5
4,NHL,21,0,22,109,83,46,14,10,3,293,FLA,4,47.3,[],15.2,5,7,0,7,98,0,2013-14,5,13:56,2,2,0,4
12,NHL,49,4,23,89,243,143,24,39,0,724,FLA,18,49.1,[],15.4,15,2,6,22,86,0,2014-15,13,14:46,7,14,0,2
26,NHL,61,3,24,77,271,128,29,66,7,886,TOT,20,46.2,[],10.9,11,15,-4,14,66,0,2015-16,14,14:31,3,30,0,8
21,NHL,52,2,24,75,235,111,24,55,5,771,FLA,18,46.8,[],9.9,8,13,-4,11,66,0,2015-16,11,14:50,3,30,0,8
5,NHL,9,1,24,2,36,17,5,11,2,115,ANA,2,0.0,[],17.6,3,2,0,3,0,0,2015-16,3,12:44,0,0,0,0
26,NHL,60,3,25,103,201,96,18,41,4,737,NYR,22,57.6,[],8.3,3,10,-8,8,140,0,2016-17,20,12:17,5,25,0,6
