year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2006-07,15,54,18,72,0,GTHL,44,Toronto Young Nationals,128
2007-08,16,18,42,32,0,ON-Jr.A,40,Streetsville Derbys,50
2008-09,17,46,46,48,0,ON-Jr.A,44,2 Teams,94
2008-09,17,21,24,28,0,ON-Jr.A,18,Streetsville Derbys,49
2008-09,17,25,22,20,0,ON-Jr.A,26,Georgetown Raiders,45
2009-10,18,11,67,32,0,ECAC,39,RPI Engineers,43
2010-11,19,12,50,31,-6,AHL,70,Rockford IceHogs,43
2011-12,20,23,36,33,9,AHL,66,Rockford IceHogs,56
2012-13,21,22,72,53,11,AHL,76,Rockford IceHogs,75
2013-14,22,11,10,15,-1,AHL,26,Rockford IceHogs,26
