average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,2,0,0,NHL,24,1,4,-4,6,0,0,0,1,1991-92,TOR,0,2,[],0.0,,9
,7,0,0,NHL,25,5,21,-2,11,1,0,0,1,1992-93,TOR,1,6,[],9.1,,12
,18,2,0,NHL,26,6,28,2,41,7,1,0,4,1993-94,TOR,8,10,[],19.5,,54
,19,0,0,NHL,27,9,36,-9,55,8,0,1,1,1994-95,TOT,8,11,[],14.5,,49
,10,0,0,NHL,27,4,32,-12,38,5,0,0,1,1994-95,TOR,5,5,[],13.2,,36
,9,0,0,NHL,27,5,4,3,17,3,0,1,0,1994-95,WIN,3,6,[],17.6,,13
,28,3,0,NHL,28,13,20,-14,94,12,2,0,1,1995-96,WIN,14,14,[],14.9,,80
,12,0,0,NHL,29,9,14,-1,44,2,0,1,0,1996-97,TOT,2,10,[],4.5,,60
,4,0,0,NHL,29,3,4,-3,22,1,0,0,0,1996-97,PHX,1,3,[],4.5,,33
,8,0,0,NHL,29,6,10,2,22,1,0,1,0,1996-97,NYR,1,7,[],4.5,,27
,11,1,0,NHL,30,5,22,-2,38,6,0,0,0,1997-98,TOT,6,5,[],15.8,,58
,10,0,0,NHL,30,5,16,-2,34,5,0,0,0,1997-98,NYR,5,5,[],14.7,,48
,1,1,0,NHL,30,0,6,0,4,1,0,0,0,1997-98,STL,1,0,[],25.0,,10
14:59,30,0,0,NHL,31,21,36,6,76,9,0,0,0,1998-99,STL,9,21,[],11.8,1229,82
15:08,34,3,3,NHL,32,13,32,5,83,15,1,2,0,1999-00,STL,19,15,[],0,1196,79
14:08,23,1,2,NHL,33,11,28,4,51,4,0,5,1,2000-01,STL,6,17,[],11.8,1089,77
12:55,17,2,0,NHL,34,8,41,-2,60,7,0,2,0,2001-02,STL,7,10,[],11.7,917,71
12:23,16,0,0,NHL,35,10,32,-5,39,2,1,2,1,2002-03,TOT,3,13,[],7.7,867,70
10:44,4,0,0,NHL,35,2,8,1,7,0,1,0,1,2002-03,STL,1,3,[],14.3,183,17
12:54,12,0,0,NHL,35,8,24,-6,32,2,0,2,0,2002-03,CHI,2,10,[],6.3,684,53
14:09,19,1,0,NHL,36,13,40,-18,55,4,0,2,0,2003-04,PIT,4,15,[],7.3,1160,82
