league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,15,0,22,26,10,6,,CHI,[],7.7,0,8,1,2,0,1987-88,,2,15,0,2
NHL,69,0,23,75,24,8,,CHI,[],6.7,1,19,-5,5,1,1988-89,,3,116,0,11
NHL,70,1,24,58,20,8,,CHI,[],8.6,4,15,-6,5,0,1989-90,,1,82,0,7
NHL,61,0,25,52,16,8,,CHI,[],5.8,0,13,6,3,0,1990-91,,3,77,0,5
NHL,47,0,26,33,13,4,,CGY,[],12.1,3,9,-5,4,0,1991-92,,1,45,1,4
NHL,63,0,27,61,17,6,,CGY,[],1.6,1,16,9,1,0,1992-93,,0,67,1,9
NHL,58,1,28,62,21,5,,CGY,[],9.7,4,15,21,6,1,1993-94,,1,60,0,10
NHL,37,0,29,20,2,0,,CGY,[],0.0,0,2,-4,0,0,1994-95,,0,108,0,2
NHL,69,0,30,51,3,1,,CGY,[],0.0,0,3,-1,0,0,1995-96,,0,88,0,2
NHL,39,0,31,8,2,0,,STL,[],0.0,0,2,2,0,0,1996-97,,0,17,1,1
NHL,45,0,32,19,1,0,,CHI,[],5.3,1,0,-5,1,0,1997-98,,0,76,0,0
NHL,20,0,33,11,0,0,269,CHI,[],0.0,0,0,-6,0,0,1998-99,13:28,0,32,0,0
