year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2006-07,16,5,72,13,0,SMHL,41,Notre Dame Midget Hounds,18
2006-07,16,0,0,0,-1,WHL,3,Kootenay Ice,0
2007-08,17,2,63,9,12,WHL,65,Kootenay Ice,11
2008-09,18,10,140,26,-4,WHL,67,Kootenay Ice,36
2008-09,18,0,2,0,4,WJ18-A,6,Canada,0
2009-10,19,17,121,40,-5,WHL,64,Kootenay Ice,57
2010-11,20,21,95,51,25,WHL,59,Kootenay Ice,72
2011-12,21,5,31,25,15,AHL,45,Rochester Americans,30
2012-13,22,5,50,31,-1,AHL,62,Rochester Americans,36
2013-14,23,0,2,0,-1,Spengler Cup,3,Rochester Americans,0
2013-14,23,7,45,22,9,AHL,38,Rochester Americans,29
2013-14,23,3,18,4,5,AHL,14,Manchester Monarchs,7
