bad_start,shutouts,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,games_started,age,good_start_precentages,saves,pim,goals,good_starts,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,assists,ties,wins,games_played,minutes
0,0,0,4.25,0,0,QJHL-B,0,16,0,0,0,0,0,0,17,0,1949-50,Trois-Rivieres Reds,3,0,0,1,4,240
0,0,0,3.69,0,0,QJHL,0,18,0,0,0,0,0,0,19,0,1951-52,Trois-Rivieres Reds,5,0,0,0,5,309
0,1,0,3.72,0,0,NBSHL,0,20,0,0,0,0,0,0,27,0,1953-54,Amherst Meteors,5,0,0,2,7,436
0,1,0,1.33,0,0,MMHL,0,20,0,0,0,0,0,0,4,0,1953-54,Sydney Millionaires,1,0,0,2,3,180
0,2,0,2.93,0,0,QHL,0,21,0,0,0,0,0,0,41,0,1954-55,Montreal Royals,7,0,0,7,14,840
0,1,0,2.09,0,0,QHL,0,24,0,0,0,0,0,0,13,0,1957-58,Chicoutimi Sagueneens,4,0,0,2,6,373
0,0,0,3.57,0,0,WHL,0,28,0,0,0,0,0,0,43,0,1961-62,Edmonton Flyers,4,0,0,8,12,722
0,0,0,2.97,0,0,WHL,0,29,0,0,0,0,0,0,9,0,1962-63,Edmonton Flyers,2,0,0,1,3,182
0,0,0,8.00,0,0,AHL,0,33,0,0,0,0,0,0,2,0,1966-67,Baltimore Clippers,0,0,0,0,1,15
0,0,0,3.00,0,0,AHL,0,35,0,0,0,0,0,0,2,0,1968-69,Baltimore Clippers,0,0,0,0,1,40
