average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
19:59,0,39,1,3,0,NHL,23,15,0,99,-18,102,0,4,0,1,1,15,0,2005-06,PHX,8,0,31,0,7.8,1638,82,[]
22:00,0,27,0,0,0,NHL,24,12,0,59,-7,79,0,3,0,2,1,9,0,2006-07,PHX,5,0,22,0,6.3,1518,69,[]
21:16,209,21,1,1,162,NHL,25,13,0,85,7,105,0,3,0,2,0,2,34,2007-08,PHX,6,169,15,38,5.7,1744,82,[]
22:23,235,34,1,0,136,NHL,26,23,0,72,14,106,0.0,5,1,1,1,4,25,2008-09,FLA,6,172,28,71,5.7,1835,82,[]
22:24,189,28,1,0,201,NHL,27,11,0,88,-7,90,0,7,0,1,1,8,18,2009-10,FLA,8,156,20,61,8.9,1837,82,[]
15:54,136,7,0,0,111,NHL,28,5,0,53,10,53,0,2,0,0,0,0,9,2010-11,VAN,2,99,5,28,3.8,1034,65,[]
15:33,105,7,0,0,63,NHL,29,6,0,64,0,41,0,1,0,0,0,0,8,2011-12,VAN,1,61,6,29,2.4,731,47,[]
15:28,70,2,0,0,34,NHL,30,2,0,29,-2,35,0,0,0,0,0,0,16,2012-13,VAN,0,45,2,13,0.0,557,36,[]
13:37,78,9,0,0,37,NHL,31,5,0,37,-7,29,0,2,0,0,0,2,7,2013-14,MIN,2,58,7,18,6.9,612,45,[]
12:03,10,1,0,0,20,NHL,32,1,0,26,-3,5,0,0,0,0,0,0,2,2014-15,MIN,0,15,1,5,0.0,169,14,[]
