average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,38,2,1,NHL,21,23,82,3,131,6,1,0,7,1984-85,LAK,8,30,[],6.1,,78
,22,1,0,NHL,22,12,46,-9,57,8,1,1,0,1985-86,LAK,9,13,[],15.8,,49
,27,1,0,NHL,23,11,67,-6,70,3,3,0,10,1986-87,TOT,6,21,[],8.6,,48
,16,1,0,NHL,23,8,57,-9,43,3,2,0,3,1986-87,LAK,5,11,[],11.6,,30
,11,0,0,NHL,23,3,10,3,27,0,1,0,7,1986-87,WSH,1,10,[],3.7,,18
,30,0,0,NHL,24,7,44,11,100,4,3,0,16,1987-88,WSH,7,23,[],7.0,,58
,30,0,1,NHL,25,12,80,-7,145,5,2,0,10,1988-89,BOS,8,22,[],5.5,,78
,35,0,0,NHL,26,23,75,2,142,7,1,0,4,1989-90,BOS,8,27,[],5.6,,71
,27,0,0,NHL,27,14,84,0,128,5,1,0,7,1990-91,BOS,6,21,[],4.7,,70
,32,1,0,NHL,28,18,117,-2,125,2,3,0,9,1991-92,TOT,5,27,[],4.0,,77
,14,0,0,NHL,28,7,83,-3,51,1,1,0,5,1991-92,BOS,2,12,[],3.9,,38
,18,1,0,NHL,28,11,34,1,74,1,2,0,4,1991-92,PHI,3,15,[],4.1,,39
,62,3,1,NHL,29,25,115,18,231,8,4,3,21,1992-93,PHI,13,49,[],5.6,,83
,70,0,1,NHL,30,29,91,-11,186,4,5,1,30,1993-94,PHI,10,60,"[{'link': '/awards/voting-1994.html#AS', 'name': 'AS-17'}]",5.4,,81
,32,0,0,NHL,31,14,30,4,97,1,2,0,15,1994-95,TOT,3,29,[],3.1,,47
,22,0,0,NHL,31,8,20,0,66,1,1,0,12,1994-95,PHI,2,20,[],3.0,,33
,10,0,0,NHL,31,6,10,4,31,0,1,0,3,1994-95,BUF,1,9,[],3.2,,14
,54,2,1,NHL,32,14,81,-2,175,2,7,2,28,1995-96,BUF,10,44,[],5.7,,78
,38,1,1,NHL,33,21,102,10,84,2,1,0,13,1996-97,BUF,4,34,"[{'link': '/awards/voting-1997.html#AS', 'name': 'AS-20'}]",4.8,,71
,37,0,0,NHL,34,15,63,-5,128,2,7,0,13,1997-98,LAK,9,28,[],7.0,,74
17:16,16,0,0,NHL,35,6,30,-9,77,1,3,2,4,1998-99,LAK,4,12,[],5.2,1036,60
20:15,30,1,0,NHL,36,10,52,9,96,7,2,0,11,1999-00,LAK,9,21,[],9.4,1417,70
20:50,20,0,0,NHL,37,6,59,-4,94,2,4,0,8,2000-01,NYI,6,14,[],6.4,1167,56
