giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,63,0,19,0,0,99,25,0,4,789,PHI,0,0,[],12.1,12,13,6,12,0,0,2000-01,0,12:31,0,22,0,9
0,NHL,75,1,20,0,0,162,40,0,1,1084,PHI,0,0,[],10.5,17,23,11,17,0,0,2001-02,0,14:27,0,32,1,21
0,NHL,41,2,21,0,0,105,24,0,2,654,PHI,0,0,[],7.6,8,16,15,8,0,0,2002-03,0,15:57,0,22,0,14
0,NHL,79,1,22,0,0,203,44,0,7,1332,TOT,0,0,[],5.4,7,33,12,11,0,0,2003-04,0,16:52,4,64,0,26
0,NHL,47,1,22,0,0,107,26,0,2,728,PHI,0,0,[],5.6,3,20,10,6,0,0,2003-04,0,15:30,3,32,0,18
0,NHL,32,0,22,0,0,96,18,0,5,604,CAR,0,0,[],5.2,4,13,2,5,0,0,2003-04,0,18:52,1,32,0,8
0,NHL,82,4,24,0,0,255,76,0,17,1733,CAR,0,0,[],12.2,19,45,1,31,0,4,2005-06,0,21:08,8,60,2,26
0,NHL,82,8,25,0,0,258,67,0,12,1710,CAR,0,0,[],12.8,19,34,-11,33,0,2,2006-07,0,20:51,12,73,3,19
25,NHL,37,0,26,8,184,106,30,43,6,714,CAR,27,38.5,[],8.5,7,21,2,9,5,0,2007-08,23,19:18,2,43,0,15
21,NHL,44,0,27,15,184,108,14,40,3,699,TOT,20,31.8,[],3.7,1,10,-8,4,7,0,2008-09,9,15:53,3,17,0,7
13,NHL,32,0,27,14,132,80,10,30,3,484,CAR,16,30.0,[],3.8,1,7,-9,3,6,0,2008-09,6,15:08,2,9,0,4
8,NHL,12,0,27,1,52,28,4,10,0,214,LAK,4,50.0,[],3.6,0,3,1,1,1,0,2008-09,3,17:51,1,8,0,3
35,NHL,49,1,28,7,235,140,29,34,6,802,LAK,18,36.4,[],7.1,9,19,3,10,4,0,2009-10,17,16:23,1,39,0,13
64,NHL,73,3,29,7,386,213,57,51,8,1259,LAK,26,50.0,[],10.3,17,35,14,22,7,0,2010-11,29,17:15,5,59,0,27
61,NHL,82,2,30,12,419,241,59,36,10,1406,LAK,32,47.8,[],9.1,13,37,10,22,11,0,2011-12,37,17:09,9,44,0,27
28,NHL,0,3,31,4,250,142,33,29,5,816,LAK,15,33.3,[],7.7,10,22,15,11,2,0,2012-13,12,16:59,1,22,0,17
75,NHL,82,1,32,8,404,239,43,44,3,1390,LAK,25,20.0,"[{'link': '/awards/smythe.html#2014', 'name': None}]",7.9,15,24,14,19,2,0,2013-14,21,16:57,4,48,0,21
57,NHL,81,2,33,3,307,174,41,29,9,1281,LAK,25,50.0,[],10.3,14,23,8,18,3,0,2014-15,24,15:49,4,29,0,14
48,NHL,82,3,34,52,325,201,52,32,6,1366,WSH,37,52.3,[],10.9,19,30,15,22,57,0,2015-16,43,16:39,3,36,1,23
44,NHL,80,4,35,53,290,167,48,28,5,1238,WSH,37,54.7,[],14.4,19,24,14,24,64,0,2016-17,41,15:29,5,50,0,19
