age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
20,,0.0,0,0,-3,NHL,5,0,2001-02,0,15,0,84,0,4,,PHI,0
21,,4.8,1,5,2,NHL,12,0,2002-03,1,21,1,170,0,8,,PHI,6
24,SC,9.9,6,11,12,NHL,0,1,2005-06,1,71,7,540,0,34,,CAR,18
28,,0.0,0,1,0,NHL,3,0,2009-10,0,4,0,34,0,2,7,LAK,1
29,,18.8,2,1,0,NHL,6,0,2010-11,0,16,3,100,1,2,28,LAK,4
30,SC,6.9,3,11,8,NHL,20,0,2011-12,0,58,4,368,1,12,101,LAK,15
31,,10.5,5,3,0,NHL,18,0,2012-13,2,57,6,335,1,8,90,LAK,9
32,SC,13.4,7,16,0,NHL,0,0,2013-14,2,67,9,437,2,35,116,LAK,25
34,,10.0,3,4,-3,NHL,12,0,2015-16,0,30,3,186,0,14,50,WSH,7
35,,10.3,2,6,0,NHL,13,0,2016-17,1,29,3,242,1,6,62,WSH,9
