year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1980-81,17,3,6,2,0,BCJHL,3,Kelowna Buckaroos,5
1981-82,18,7,120,9,0,BCJHL,7,Kelowna Buckaroos,16
1987-88,24,3,8,7,0,IHL,10,Colorado Rangers,10
1988-89,25,4,29,5,0,AHL,10,Hershey Bears,9
1990-91,27,2,10,2,0,AHL,6,Hershey Bears,4
1991-92,28,0,2,1,0,AHL,6,Hershey Bears,1
1993-94,30,6,22,10,0,AHL,16,Portland Pirates,16
1994-95,31,4,0,3,0,AHL,7,Portland Pirates,7
1995-96,32,0,6,2,0,IHL,6,Michigan K-Wings,2
1996-97,33,2,28,2,0,IHL,18,Long Beach Ice Dogs,4
1997-98,34,8,26,4,0,ECHL,15,Wheeling Nailers,12
