year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2003-04,16,5,0,15,0,High-MA,30,Northfield Mount Hermon School,20
2004-05,17,1,8,5,0,U-17,18,U.S. National Team Development Program,6
2004-05,17,4,42,8,0,NAHL,42,U.S. National Team Development Program,12
2005-06,18,2,31,7,0,U-18,40,U.S. National Team Development Program,9
2005-06,18,0,41,5,0,NAHL,15,U.S. National Team Development Program,5
2005-06,18,0,4,0,4,WJ18-A,6,United States,0
2006-07,19,3,47,3,0,H-East,36,Boston University Terriers,6
2007-08,20,0,20,10,0,H-East,37,Boston University Terriers,10
2007-08,20,0,6,0,1,WJC-A,6,United States,0
2008-09,21,2,67,5,0,H-East,38,Boston University Terriers,7
2009-10,22,2,73,12,22,AHL,78,Wilkes-Barre Penguins,14
2010-11,23,2,49,8,22,AHL,75,Wilkes-Barre Penguins,10
2011-12,24,4,26,12,7,AHL,41,Wilkes-Barre Penguins,16
2012-13,25,0,34,0,-6,AHL,26,Wilkes-Barre Penguins,0
2016-17,29,2,36,12,-4,AHL,58,Manitoba Moose,14
