pim,team,assists,plus_minus,points,league,games_played,year,age,goals
14,Seattle Breakers,6,0,22,WHL,67,1983-84,15,16
28,Seattle Breakers,60,0,97,WHL,69,1984-85,16,37
34,Seattle Thunderbirds,70,0,128,WHL,70,1985-86,17,58
34,2 Teams,77,0,146,WHL,76,1986-87,18,69
18,Seattle Thunderbirds,20,0,40,WHL,17,1986-87,18,20
16,Regina Pats,57,0,106,WHL,59,1986-87,18,49
50,Regina Pats,86,0,136,WHL,69,1987-88,19,50
16,Moncton Hawks,9,0,12,AHL,18,1988-89,20,3
0,Fort Wayne Komets,18,0,28,IHL,34,1988-89,20,10
8,Fort Wayne Komets,11,0,13,IHL,20,1989-90,21,2
4,Adirondack Red Wings,3,0,6,AHL,7,1989-90,21,3
2,Canada,0,0,2,Nat-Tm,3,1990-91,22,2
27,Winston-Salem Thunderbirds,46,0,71,ECHL,54,1991-92,23,25
51,Roanoke Valley Rampage,36,0,51,ECHL,37,1992-93,24,15
