year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1931-32,25,2,12,0,0,Can-Am,2,New Haven Eagles,2
1933-34,27,0,2,2,0,Can-Am,5,Boston Cubs,2
1935-36,29,0,2,0,0,IHL,1,Buffalo Bisons,0
1936-37,30,8,6,2,0,AHA,6,Minneapolis Millers,10
1937-38,31,1,0,4,0,AHA,7,Minneapolis Millers,5
1938-39,32,1,0,1,0,IAHL,9,Cleveland Barons,2
1939-40,33,2,2,2,0,IAHL,3,New Haven Eagles,4
1940-41,34,0,0,0,0,AHL,2,New Haven Eagles,0
1941-42,35,0,2,1,0,AHL,2,New Haven Eagles,1
1942-43,36,1,0,4,0,AHL,7,Indianapolis Capitols,5
1943-44,37,1,4,1,0,AHL,7,Hershey Bears,2
