assists,team,goals,year,games_played,points,pim,age,plus_minus,league
41,Greater Kingston Jr. Frontenacs,44,2006-07,29,85,10,15,0,Minor-ON
39,Windsor Spitfires,45,2007-08,63,84,22,16,40,OHL
5,Canada,4,2007-08,7,9,4,16,4,WJ18-A
52,Windsor Spitfires,38,2008-09,63,90,60,17,29,OHL
66,Windsor Spitfires,40,2009-10,57,106,56,18,46,OHL
6,Canada,6,2009-10,6,12,0,18,3,WJC-A
20,Oklahoma City Barons,14,2012-13,26,34,33,21,0,AHL
1,Canada,2,2012-13,8,3,0,21,1,WC-A
5,Canada,7,2014-15,10,12,6,23,8,WC
3,Canada,6,2015-16,10,9,2,24,8,WC
