assists,year,games_played,points,goals,team,age,pim,plus_minus,league
2,1941-42,2,4,2,Montreal Concordias,17,0,0,MMJHL
0,1942-43,4,1,1,Montreal Concordias,18,2,0,MMJHL
1,1943-44,5,4,3,Montreal Concordias,19,6,0,MMJHL
4,1943-44,4,6,2,Montreal Jr. Royals,19,2,0,M-Cup
0,1946-47,1,0,0,Montreal Royals,22,0,0,QSHL
1,1947-48,4,1,0,New Haven Ramblers,23,0,0,AHL
0,1951-52,6,2,2,Providence Reds,27,11,0,AHL
8,1954-55,13,11,3,Shawinigan Cataracts,30,25,0,QHL
3,1954-55,7,6,3,Shawinigan Cataractes,30,12,0,Ed-Cup
3,1955-56,11,5,2,Shawinigan Cataracts,31,7,0,QHL
7,1957-58,8,8,1,Shawinigan Cataracts,33,2,0,QHL
0,1958-59,6,2,2,Montreal Royals,34,0,0,QHL
1,1959-60,7,5,4,Trois-Rivieres Lions,35,6,0,EPHL
6,1960-61,13,14,8,St. Paul Saints,36,9,0,IHL
4,1961-62,11,11,7,St. Paul Saints,37,26,0,IHL
