year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1960-61,19,4,52,12,0,WCHA,30,University of Minnesota,16
1961-62,20,4,37,11,0,WCHA,22,University of Minnesota,15
1962-63,21,14,30,29,0,WCHA,29,University of Minnesota,43
1965-66,24,23,4,22,0,USHL,25,Rochester Mustangs,45
1966-67,25,11,8,12,0,USHL,24,Rochester Mustangs,23
1967-68,26,2,12,2,0,Olympics,7,United States,4
1968-69,27,0,0,1,0,CHL,3,Memphis South Stars,1
1968-69,27,1,8,2,0,AHL,10,Cleveland Barons,3
1975-76,34,1,26,3,0,WEC-A,10,United States,4
1976-77,35,0,6,2,0,Can-Cup,5,United States,2
1976-77,35,2,19,2,0,WEC-A,10,United States,4
