year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1976-77,16,25,0,56,0,Minor-ON,50,Brockville Blackhawks,81
1977-78,17,8,82,20,0,OMJHL,64,Hamilton Fincups,28
1978-79,18,3,141,17,0,OMJHL,64,Brantford Alexanders,20
1979-80,19,6,125,15,0,OMJHL,37,Brantford Alexanders,21
1980-81,20,7,52,30,0,IHL,80,Kalamazoo Wings,37
1981-82,21,4,78,28,0,AHL,78,Adirondack Red Wings,32
1982-83,22,11,54,21,0,AHL,48,Adirondack Red Wings,32
1983-84,23,3,12,5,0,AHL,11,Adirondack Red Wings,8
