pim,team,assists,plus_minus,points,league,games_played,year,age,goals
38,Yale University Bulldogs,22,0,29,ECAC,24,1979-80,19,7
8,United States,2,0,5,WJC-A,5,1979-80,19,3
59,Yale University Bulldogs,30,0,42,ECAC,27,1980-81,20,12
60,Yale University Bulldogs,30,0,42,ECAC,25,1981-82,21,12
48,Yale University Bulldogs,27,0,37,ECAC,21,1982-83,22,10
75,United States,18,0,25,Nat-Tm,54,1983-84,23,7
10,United States,1,0,2,Olympics,6,1983-84,23,1
4,United States,1,0,1,Can-Cup,5,1984-85,24,0
14,United States,1,0,1,WEC-A,10,1984-85,24,0
10,United States,1,0,3,WEC-A,10,1986-87,26,2
4,United States,0,0,1,Can-Cup,5,1987-88,27,1
