average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,3,0,0,NHL,23,2,4,1,10,1,0,0,0,1983-84,NYR,1,2,[],10.0,,9
,16,2,0,NHL,24,9,79,-18,93,7,0,0,0,1984-85,NYR,7,9,[],7.5,,72
,44,1,2,NHL,25,16,111,6,178,16,6,2,2,1985-86,NYR,24,20,[],13.5,,79
,36,0,1,NHL,26,13,98,-9,138,11,1,3,7,1986-87,TOT,13,23,[],9.4,,80
,8,0,0,NHL,26,1,20,-3,24,3,0,1,3,1986-87,NYR,3,5,[],12.5,,15
,28,0,1,NHL,26,12,78,-6,114,8,1,2,4,1986-87,MNS,10,18,[],8.8,,65
,25,1,1,NHL,27,11,108,-6,127,3,1,1,8,1987-88,MNS,5,20,"[{'link': '/awards/voting-1988.html#selke', 'name': 'Selke-24'}]",3.9,,77
,16,2,1,NHL,28,6,57,-12,77,6,0,3,0,1988-89,MNS,7,9,[],9.1,,57
,26,1,3,NHL,29,13,63,-2,109,9,0,0,1,1989-90,TOT,12,14,[],11.0,,73
,8,0,3,NHL,29,3,33,-5,65,1,0,0,1,1989-90,MNS,4,4,[],6.2,,38
,18,1,0,NHL,29,10,30,3,44,8,0,0,0,1989-90,NJD,8,10,[],18.2,,35
