pim,team,assists,plus_minus,points,league,games_played,year,age,goals
11,Calgary Wranglers,13,0,23,WHL,22,1980-81,19,10
2,Wichita Wind,2,0,5,CHL,7,1981-82,20,3
0,Nova Scotia Oilers,3,0,5,AHL,6,1984-85,23,2
2,Adirondack Red Wings,6,0,8,AHL,9,1986-87,25,2
4,Boras HC,0,0,1,Sweden-3,3,1989-90,28,1
