assists,team,goals,year,games_played,points,pim,age,plus_minus,league
0,Montreal Shamrocks,19,1908-09,11,19,36,20,0,ECHA
0,Montreal Wanderers,24,1909-10,12,24,23,21,0,NHA
0,Montreal Wanderers,14,1910-11,15,14,43,22,0,NHA
0,New Westminster Royals,26,1911-12,15,26,44,23,0,PCHA
0,PCHA All-Stars,6,1911-12,3,6,8,23,0,Exhib.
0,Montreal Wanderers,27,1912-13,20,27,38,24,0,NHA
12,Montreal Wanderers,30,1913-14,18,42,18,25,0,NHA
6,Montreal Wanderers,23,1914-15,19,29,49,26,0,NHA
0,Montreal Wanderers,14,1915-16,20,14,69,27,0,NHA
2,Montreal Wanderers,12,1916-17,13,14,21,28,0,NHA
