age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
29,,0.0,0,2,-2,NHL,11,0,2003-04,0,14,0,254,0,2,,COL,2
31,,0.0,0,1,-3,NHL,9,0,2005-06,0,9,0,211,0,10,,COL,1
