age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
20,,0.0,0,0,5,NHL,9,0,1968-69,0,1,0,,0,6,,BOS,0
21,SC,5.9,1,3,10,NHL,14,0,1969-70,0,17,1,,0,17,,BOS,4
22,,0.0,0,0,1,NHL,6,0,1970-71,0,3,0,,0,0,,BOS,0
25,,0,0,1,0,WHA,11,0,1973-74,0,0,0,,0,22,,MFS,1
26,,0,0,7,0,WHA,12,0,1974-75,0,0,2,,0,6,,MFS,9
27,,0.0,0,1,0,NHL,3,0,1975-76,0,4,0,,0,4,,STL,1
28,,0.0,0,9,11,NHL,0,0,1976-77,0,20,0,,0,14,,BOS,9
29,,5.0,1,5,-1,NHL,0,0,1977-78,0,20,1,,0,18,,BOS,6
30,,0.0,0,4,2,NHL,11,0,1978-79,0,10,0,,0,12,,BOS,4
31,,25.0,1,1,-2,NHL,6,0,1979-80,0,4,1,,0,2,,BOS,2
