year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1965-66,17,1,6,1,0,OHA-Jr.,5,Hamilton Red Wings,2
1966-67,18,4,35,14,0,OHA-Jr.,17,Hamilton Red Wings,18
1967-68,19,2,33,9,0,OHA-Jr.,11,Hamilton Red Wings,11
