goalie_point_share,bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,awards,saves
0.0,0,NHL,8,NYR,273,20,2,0,1,24,0,0,0,0,2,1,0,0,0,0,1975-76,0,5.27,0,[],0
1.8,0,NHL,12,NYR,570,21,4,0,0,28,0,0,1,1,3,0,0,0,0,0,1976-77,0,2.95,0,[],0
0.9,0,NHL,6,NYR,360,22,2,0,0,20,0,0,2,0,2,0,0,0,0,0,1977-78,0,3.33,0,[],0
2.0,0,NHL,17,NYR,900,23,7,0,0,57,0,0,3,0,5,0,0,0,0,0,1978-79,0,3.80,4,[],0
0.5,0,NHL,8,NYR,435,24,2,0,0,33,0,0,0,0,5,0,0,0,0,0,1979-80,0,4.55,0,[],0
5.9,0,NHL,39,NYR,2320,25,16,0,0,152,0,0,7,0,16,0,0,0,0,0,1980-81,0,3.93,2,[],0
5.0,0,NHL,39,WIN,2157,26,14,0,2,155,0,0,8,2,13,2,0,0,0,0,1981-82,0,4.31,14,[],0
5.9,0,NHL,44,WIN,2533,27,19,0,1,174,0,0,6,0,19,1,0,0,0,0,1982-83,0,4.12,10,[],0
6.9,0,NHL,47,WIN,2539,28,15,104,3,182,0,-6.78,7,0,18,3,0,0,0,.869,1983-84,1385,4.30,14,[],1203
2.4,0,NHL,28,MTL,1606,29,9,117,0,91,0,-12.99,4,0,14,0,0,0,0,.854,1984-85,622,3.40,4,[],531
3.6,0,NHL,23,MTL,1215,30,7,84,0,56,0,11.01,2,3,11,0,0,0,0,.895,1985-86,533,2.77,6,[],477
0.9,0,NHL,13,NYR,675,31,7,131,0,58,0,-13.85,2,0,2,0,0,0,0,.842,1986-87,368,5.16,14,[],310
