giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,2,0,19,0,0,4,3,0,2,,SJS,0,0,[],0.0,0,3,-1,0,0,0,1991-92,0,,0,0,0,1
0,NHL,26,0,20,0,0,24,10,0,2,,SJS,0,0,[],16.7,3,6,-14,4,0,0,1992-93,0,,1,4,0,4
0,NHL,61,0,21,0,0,82,40,0,8,,SJS,0,0,[],17.1,13,26,2,14,0,0,1993-94,0,,1,14,0,18
0,NHL,39,1,22,0,0,67,25,0,4,,SJS,0,0,[],19.4,9,12,-7,13,0,0,1994-95,0,,4,14,0,8
0,NHL,60,2,23,0,0,106,41,0,8,,SJS,0,0,[],16.0,11,24,-23,17,0,2,1995-96,0,,4,16,1,15
0,NHL,12,0,24,0,0,24,2,0,0,,SJS,0,0,[],0.0,0,2,-6,0,0,0,1996-97,0,,0,4,0,2
0,NHL,77,2,25,0,0,175,65,0,17,,TOT,0,0,"[{'link': '/awards/voting-1998.html#AS', 'name': 'AS-7'}]",18.9,21,32,9,33,0,0,1997-98,0,,12,28,0,15
0,NHL,9,0,25,0,0,19,4,0,2,,EDM,0,0,"[{'link': '/awards/voting-1998.html#AS', 'name': 'AS-7'}]",5.3,1,3,-1,1,0,0,1997-98,0,,0,0,0,1
0,NHL,68,2,25,0,0,156,61,0,15,,FLA,0,0,"[{'link': '/awards/voting-1998.html#AS', 'name': 'AS-7'}]",20.5,20,29,10,32,0,0,1997-98,0,,12,28,0,14
0,NHL,81,6,26,0,0,193,64,0,17,1485,FLA,0,0,"[{'link': '/awards/voting-1999.html#byng', 'name': 'Byng-10'}]",13.5,19,38,-3,26,0,0,1998-99,0,18:20,7,18,0,21
0,NHL,81,3,27,0,0,198,71,0,17,1514,FLA,0,0,[],14.6,24,42,16,29,0,0,1999-00,0,18:41,5,35,0,25
0,NHL,46,0,28,0,0,120,34,0,10,821,TOT,0,0,[],8.3,5,24,-17,10,0,0,2000-01,0,17:51,5,30,0,14
0,NHL,43,0,28,0,0,117,31,0,7,760,FLA,0,0,[],8.5,5,21,-16,10,0,0,2000-01,0,17:41,5,28,0,14
0,NHL,3,0,28,0,0,3,3,0,3,61,CBJ,0,0,[],0.0,0,3,-1,0,0,0,2000-01,0,20:17,0,2,0,0
0,NHL,67,3,29,0,0,210,61,0,21,1355,CBJ,0,0,[],10.0,15,40,-22,21,0,0,2001-02,0,20:13,6,12,0,19
0,NHL,81,2,30,0,0,235,76,0,34,1701,CBJ,0,0,"[{'link': '/awards/voting-2003.html#AS', 'name': 'AS-6'}, {'link': '/awards/voting-2003.html#byng', 'name': 'Byng-17'}]",10.2,14,52,-26,24,0,2,2002-03,0,21:00,8,22,1,17
0,NHL,67,4,31,0,0,119,43,0,9,1099,DET,0,0,[],11.8,10,29,7,14,0,1,2003-04,0,16:24,3,22,1,19
0,NHL,63,2,33,0,0,147,55,0,24,1083,CAR,0,0,[],11.6,5,38,0,17,0,0,2005-06,0,17:11,12,42,0,14
0,NHL,81,6,34,0,0,215,83,0,24,1515,CAR,0,0,"[{'link': '/awards/voting-2007.html#AS', 'name': 'AS-8'}]",14.9,26,51,-5,32,0,0,2006-07,0,18:42,6,46,0,27
29,NHL,66,4,35,2,361,204,61,13,24,1250,CAR,41,60.0,"[{'link': '/awards/voting-2008.html#byng', 'name': 'Byng-83'}]",12.3,19,36,-6,25,3,0,2007-08,23,18:56,6,30,0,12
41,NHL,82,2,36,2,377,219,77,27,23,1510,CAR,62,50.0,"[{'link': '/awards/voting-2009.html#AS', 'name': 'AS-20'}, {'link': '/awards/voting-2009.html#AS', 'name': 'AS-11'}, {'link': '/awards/voting-2009.html#byng', 'name': 'Byng-10'}]",11.0,17,53,2,24,2,0,2008-09,26,18:25,7,32,0,30
42,NHL,80,5,37,6,335,171,58,24,12,1532,CAR,63,33.3,"[{'link': '/awards/voting-2010.html#byng', 'name': 'Byng-54'}]",12.3,14,37,-6,21,3,0,2009-10,27,19:09,7,26,0,25
32,NHL,75,1,38,55,283,156,57,29,23,1272,PHX,27,45.0,[],10.9,14,40,0,17,45,0,2010-11,15,16:57,3,24,0,17
39,NHL,82,1,39,11,343,185,77,28,12,1529,PHX,34,26.7,"[{'link': '/awards/voting-2012.html#AS', 'name': 'AS-11'}, {'link': '/awards/nhl_all_star.html#2012', 'name': None}, {'link': '/awards/voting-2012.html#byng', 'name': 'Byng-15'}, {'link': '/awards/voting-2012.html#hart', 'name': 'Hart-16'}, {'link': '/awards/voting-2012.html#selke', 'name': 'Selke-12'}]",13.0,16,53,26,24,4,0,2011-12,10,18:39,8,28,0,41
41,NHL,32,1,40,35,138,62,29,10,8,621,DAL,29,31.4,"[{'link': '/awards/voting-2013.html#byng', 'name': 'Byng-31'}]",17.7,7,18,1,11,16,0,2012-13,14,19:24,4,4,0,10
43,NHL,69,0,41,1,237,124,32,14,12,963,DAL,25,50.0,[],7.3,6,23,-6,9,1,0,2013-14,16,13:58,3,14,0,11
