year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1970-71,19,13,42,17,0,NCAA-3,22,St. Clair College,30
1971-72,20,28,0,13,0,NCAA-3,20,St. Clair College,41
1972-73,21,8,27,14,0,IHL,61,Des Moines/Port Huron,22
1972-73,21,1,0,0,0,AHL,5,Virginia Wings,1
1973-74,22,14,129,16,0,IHL,66,Port Huron Wings,30
1974-75,23,8,72,22,0,IHL,72,Port Huron Flags,30
1975-76,24,39,114,45,0,IHL,75,Port Huron Flags,84
1976-77,25,12,57,17,0,AHL,33,New Haven Nighthawks,29
1977-78,26,2,7,4,0,AHL,8,New Haven Nighthawks,6
1978-79,27,24,54,22,0,AHL,54,Nova Scotia Voyageurs,46
1979-80,28,5,4,9,0,CHL,14,Houston Apollos,14
1979-80,28,11,50,17,0,AHL,55,Binghamton Dusters,28
