pim,team,assists,plus_minus,points,league,games_played,year,age,goals
50,Aurora Tigers,27,0,36,ON-Jr.A,14,1984-85,15,9
8,Aurora Tigers,2,0,4,Cen-Cup,4,1984-85,15,2
4,Kingston Canadians,3,0,4,OHL,10,1985-86,16,1
5,Kingston Canadians,3,0,5,OHL,12,1986-87,17,2
36,Niagara Falls Thunder,22,0,32,OHL,17,1988-89,19,10
0,Halifax Citadels,4,0,6,AHL,6,1989-90,20,2
17,Cleveland Lumberjacks,1,0,1,IHL,3,1992-93,23,0
0,HC Davos,1,0,2,Swiss,3,1995-96,26,1
26,HC Milano 24,9,0,13,Italy,6,1996-97,27,4
2,Hannover Scorpions,0,0,1,Germany,4,1997-98,28,1
8,Baton Rouge Kingfish,3,0,4,ECHL,4,1998-99,29,1
