year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2007-08,15,12,4,10,0,Swe-U18,23,Djurgardens IF Stockholm U18,22
2007-08,15,0,0,0,0,Swe-Jr.,1,Djurgardens IF Stockholm Jr.,0
2008-09,16,5,41,7,0,Swe-U18,8,Djurgardens IF Stockholm U18,12
2008-09,16,7,63,14,0,Swe-Jr.,31,Djurgardens IF Stockholm Jr.,21
2008-09,16,0,2,1,0,Sweden,3,Djurgardens IF Stockholm,1
2009-10,17,24,51,22,0,OHL,61,Kitchener Rangers,46
2010-11,18,36,61,30,27,OHL,53,Kitchener Rangers,66
2011-12,19,1,6,4,3,WC-A,8,Sweden,5
2012-13,20,6,32,8,0,Sweden-2,17,Djurgardens IF Stockholm,14
2012-13,20,3,18,1,4,WC-A,10,Sweden,4
2013-14,21,0,4,1,1,Internationa,6,Sweden (all),1
2013-14,21,0,4,1,1,Olympics,6,Sweden,1
2016-17,24,1,6,1,-1,Internationa,4,Sweden (all),2
2016-17,24,1,2,0,-1,WCup,4,Sweden,1
